gid,건물1,건물2,건물3,관공서,주차장,경제인구,전기차,차량속도,입지총점,예측_일평균이용수,총점순위
마라35ab99bb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마라35ba93bb,0.006622516556291391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006068141261048015,2.2628047968481355,74.0
마라35ba94aa,0.026490066225165563,0.0,0.0,0.0,0.0,0.003688902551490931,0.0,0.0,-0.002912438307134085,2.573964478428775,167.0
마라35ba94ab,0.039735099337748346,0.0,0.0,0.0,0.0,0.0018444512757454655,0.0,0.0,-0.0038834756579862488,2.621589607534932,198.0
마라35ba94ba,0.15894039735099338,0.0,0.0,0.0,0.0,0.012296341838303101,0.0,0.0,-0.0161808117022315,1.0913528825671681,595.0
마라35ba94bb,0.0,0.0,0.0,0.0,0.0,0.0018444512757454655,0.0,0.0,-0.00024259090135743942,3.0906401747686045,66.0
마라35ba95aa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마라35ba95ab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마라35ba95ba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마라35ba95bb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마라35ba96aa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마라35ba96ab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마라35ba96ba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마라35ba96bb,0.013245033112582781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001213628252209603,2.2845975411154673,93.0
마라35ba97aa,0.019867549668874173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0018204423783144046,2.235757445615273,118.0
마라35ba97ab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마라35ba97ba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마라35ba97bb,0.026490066225165563,0.0,0.0,0.0,0.0,0.007070396557024285,0.0,0.0,-0.0033571882929560575,2.408320548162866,180.0
마라35ba98aa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마라35ba98ab,0.0728476821192053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0066749553871528165,2.317230044652193,286.0
마라35ba98ba,0.006622516556291391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006068141261048015,2.2628047968481355,74.0
마라35ba98bb,0.006622516556291391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006068141261048015,2.2628047968481355,74.0
마라35ba99aa,0.026490066225165563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002427256504419206,2.235757445615273,144.0
마라35ba99ab,0.059602649006622516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005461327134943213,2.228727806149955,242.0
마라35ba99ba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마라35ba99bb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마라35bb94aa,0.026490066225165563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002427256504419206,2.235757445615273,144.0
마라35bb94ab,0.1456953642384106,0.0,0.0,0.125,0.0,0.0178296956655395,0.0,0.13775289016666664,-0.016305146085004676,1.4215436785436797,605.0
마라35bb94ba,0.5827814569536424,0.0,0.0,0.125,0.0,0.019674146941284967,0.0,0.0,-0.04447025966938204,2.203501250072679,1148.0
마라35bb94bb,0.13245033112582782,0.0,0.0,0.0,0.0,0.010451890562557638,0.0,0.0,-0.013510964296454854,1.0726569356569355,506.0
마라35bb95aa,0.019867549668874173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0018204423783144046,2.235757445615273,118.0
마라35bb95ab,0.019867549668874173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0018204423783144046,2.235757445615273,118.0
마라35bb95ba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마라35bb95bb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마라35bb96aa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마라35bb96ab,0.006622516556291391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006068141261048015,2.2628047968481355,74.0
마라35bb96ba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마라35bb96bb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마라35bb97aa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마라35bb97ab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마라35bb97ba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마라35bb97bb,0.006622516556291391,0.0,0.0,0.0,0.0,0.0,0.0,0.1660356455,-0.015223923634572697,2.2060461515044403,567.0
마라35bb98aa,0.006622516556291391,0.0,0.0,0.0,0.0,0.002459268367660621,0.0,0.0,-0.0009302686612480541,2.399348841046791,82.0
마라35bb98ab,0.09271523178807947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008495397765467221,8.159066350363856,340.0
마라35bb98ba,0.08609271523178808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007888583639362418,7.535394101977326,320.0
마라35bb98bb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19166666666666665,-0.016873561381069102,3.0947356699167314,624.0
마라35bb99aa,0.08609271523178808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007888583639362418,7.535394101977326,320.0
마라35bb99ab,0.08609271523178808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007888583639362418,7.535394101977326,320.0
마라35bb99ba,0.019867549668874173,0.0,0.0,0.0,0.0,0.012296341838303101,0.0,0.0,-0.003437715054030667,2.697097071841631,185.0
마라35bb99bb,0.013245033112582781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001213628252209603,2.2845975411154673,93.0
마라36aa94aa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마라36aa94ab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마라36aa94ba,0.006622516556291391,0.0,0.0,0.0,0.0,0.0027666769136181985,0.0,0.2583333333333333,-0.023713326687408012,2.8036429608987032,836.0
마라36aa94bb,0.033112582781456956,0.0,0.0,0.0,0.0,0.007992622194897018,0.0,0.0,-0.004085297869739579,2.8465330498798123,204.0
마라36aa95aa,0.059602649006622516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005461327134943213,2.228727806149955,242.0
마라36aa95ab,0.0728476821192053,0.0,0.0,0.0,0.0,0.00768521364893944,0.0,0.0,-0.007685750809475481,2.5452769580572228,310.0
마라36aa95ba,0.06622516556291391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006068141261048016,2.23893334135549,266.0
마라36aa95bb,0.013245033112582781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001213628252209603,2.2845975411154673,93.0
마라36aa96aa,0.07947019867549669,0.0,0.0,0.0,0.0,0.007992622194897018,0.0,0.0,-0.00833299675247319,7.114265336664496,335.0
마라36aa96ab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마라36aa96ba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마라36aa96bb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마라36aa97aa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마라36aa97ab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마라36aa97ba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마라36aa97bb,0.006622516556291391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006068141261048015,2.2628047968481355,74.0
마라36aa98aa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마라36aa98ab,0.09933774834437085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009102211891572022,8.159066350363856,359.0
마라36aa98ba,0.11258278145695365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010315840143781625,2.5908635180669357,396.0
마라36aa98bb,0.013245033112582781,0.28,0.0,0.0,0.0,0.0,0.0,0.0,-0.02675061125560889,2.6970900638366926,907.0
마라36aa99aa,0.026490066225165563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002427256504419206,2.235757445615273,144.0
마라36aa99ab,0.046357615894039736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0042476988827336104,2.011401784288219,208.0
마라36aa99ba,0.11920529801324503,0.0,0.0,0.0,0.0,0.015063018751921302,0.0,0.0,-0.012903813297638848,0.9856239686239688,487.0
마라36aa99bb,0.013245033112582781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001213628252209603,2.2845975411154673,93.0
마라36ab94ba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마라36ab94bb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마라36ab95aa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마라36ab95ab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마라36ab95ba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마라36ab95bb,0.006622516556291391,0.0,0.0,0.0,0.0,0.0018444512757454655,0.0,0.0,-0.0008494050274622409,2.3518721184154567,80.0
마라36ab96aa,0.07947019867549669,0.0,0.0,0.0,0.0,0.003381494005533354,0.0,0.0,-0.00772651949907959,7.175191553304999,311.0
마라36ab96ab,0.0728476821192053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0066749553871528165,2.317230044652193,286.0
마라36ab96ba,0.019867549668874173,0.0,0.0,0.0,0.0,0.011681524746387948,0.0,0.0,-0.003356851420244854,2.697097071841631,179.0
마라36ab96bb,0.039735099337748346,0.0,0.0,0.0,0.0,0.004918536735321242,0.0,0.0,-0.004287793826915315,2.8720571301638675,209.0
마라36ab97aa,0.013245033112582781,0.0,0.0,0.0,0.0,0.010759299108515216,0.0,0.0,-0.0026287418434613333,2.8018516681848977,149.0
마라36ab97ab,0.013245033112582781,0.0,0.0,0.0,0.0,0.008300030740854595,0.0,0.0,-0.0023052873083180807,2.7167677243509543,139.0
마라36ab97ba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마라36ab97bb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마라36ab98aa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마라36ab98ab,0.09271523178807947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008495397765467221,8.159066350363856,340.0
마라36ab98ba,0.13245033112582782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012136282522096031,1.1786747273890128,454.0
마라36ab98bb,0.039735099337748346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003640884756628809,2.55175305519838,192.0
마라36ab99aa,0.0728476821192053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0066749553871528165,2.317230044652193,286.0
마라36ab99ab,0.033112582781456956,0.0,0.0,0.0,0.0,0.0,0.010362694300518135,0.0,-0.0019983506612646995,3.0669763467355193,125.0
마라36ab99ba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마라36ab99bb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마라36ba94bb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마라36ba95aa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마라36ba95ab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마라36ba95ba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마라36ba95bb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마라36ba96aa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마라36ba96ab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마라36ba96ba,0.0,0.0,0.0,0.0,0.0,0.0,0.02590673575129534,0.0,0.0025892999231482707,3.3884844660798334,44.0
마라36ba96bb,0.006622516556291391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006068141261048015,2.2628047968481355,74.0
마라36ba97aa,0.019867549668874173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0018204423783144046,2.235757445615273,118.0
마라36ba97ab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마라36ba97ba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마라36ba97bb,0.006622516556291391,0.0,0.0,0.0,0.0,0.0,0.0,0.15833333333333333,-0.014545843093074929,2.2060461515044403,540.0
마라36ba98ab,0.006622516556291391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006068141261048015,2.2628047968481355,74.0
마라36ba98ba,0.059602649006622516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005461327134943213,2.228727806149955,242.0
마라36ba98bb,0.08609271523178808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007888583639362418,7.535394101977326,320.0
마라36ba99aa,0.046357615894039736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0042476988827336104,2.011401784288219,208.0
마라36ba99ab,0.039735099337748346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003640884756628809,2.55175305519838,192.0
마라36ba99ba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마라36ba99bb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마라36bb95ba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마라36bb95bb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마라36bb96aa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마라36bb96ab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마라36bb96ba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마라36bb96bb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마라36bb97aa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마라36bb97ab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마라36bb97ba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마라36bb97bb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마라36bb98aa,0.006622516556291391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006068141261048015,2.2628047968481355,74.0
마라36bb98ab,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.23438102116666668,-0.024282101544953076,7.048723347267304,852.0
마라36bb98ba,0.013245033112582781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001213628252209603,2.2845975411154673,93.0
마라36bb98bb,0.006622516556291391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006068141261048015,2.2628047968481355,74.0
마라36bb99aa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마라36bb99ab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마라36bb99ba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마라36bb99bb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마라37aa96aa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마라37aa96ab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마라37aa96ba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마라37aa96bb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마라37aa97aa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마라37aa97ab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마라37aa97ba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마라37aa97bb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마라37aa98aa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마라37aa98ab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마라37aa98ba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마라37aa98bb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마라37aa99aa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마라37aa99ab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마라37aa99ba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마라37ab96bb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마라37ab97aa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마라37ab97ab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마라37ab97ba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마라37ab97bb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마라37ab98aa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마라37ab98ab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마라37ab98ba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마라37ab98bb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마라37ab99aa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마라37ab99ab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마라37ba97ab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마라37ba97ba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마라37ba97bb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마라37ba98aa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마라37ba98ab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마라37ba98ba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마라37ba98bb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마라37ba99aa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마라37bb98aa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마라37bb98ab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마08ab01ba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마08ab01bb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마08ab02aa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마08ba01ab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마08ba01ba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마08ba01bb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마08ba02aa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마08bb01aa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마08bb01ab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마08bb01ba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마08bb01bb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마08bb02aa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마08bb02ab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마09aa00bb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마09aa01aa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마09aa01ab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마09aa01ba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마09aa01bb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마09aa02aa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마09ab00aa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마09ab00ab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마09ab00ba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마09ab00bb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23333333333333334,-0.02054172689869282,3.276006722177174,745.0
마마09ab01aa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마09ab01ab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마09ab01ba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마09ab01bb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마09ab02aa,0.046357615894039736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0042476988827336104,2.011401784288219,208.0
마마09ba00aa,0.006622516556291391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006068141261048015,2.2628047968481355,74.0
마마09ba00ab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마09ba00ba,0.026490066225165563,0.0,0.0,0.0,0.0,0.002459268367660621,0.0,0.0,-0.0027507110395624586,2.362780732793172,157.0
마마09ba00bb,0.11258278145695365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010315840143781625,2.5908635180669357,396.0
마마09ba01aa,0.006622516556291391,0.0,0.0,0.0,0.0,0.0,0.054404145077720206,0.0,0.004830715712506566,2.8394358000110396,41.0
마마09ba01ab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마09ba01ba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마09ba01bb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마09ba02aa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마09bb00aa,0.152317880794702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013956724900410434,1.1812259856545568,520.0
마마09bb00ab,0.12582781456953643,0.16,0.0,0.125,0.0,0.1235782354749462,0.0,0.0,-0.030858600794181325,1.7137380080237237,986.0
마마09bb00ba,0.23178807947019867,0.16,0.0,0.0,0.0,0.011681524746387948,0.0,0.0,-0.037367465171826666,1.153509157509157,1073.0
마마09bb00bb,0.4966887417218543,0.12,0.0,0.0,0.0,0.0,0.0,0.0,-0.056455480745031233,3.4359779638351085,1237.0
마마09bb01aa,0.07947019867549669,0.28,0.0,0.0,0.0,0.0,0.0,0.0,-0.032818752516656904,3.4039243548220206,1016.0
마마09bb01ab,0.026490066225165563,0.0,0.0,0.0,0.0,0.004303719643406086,0.0,0.0,-0.002993301940919898,2.5547642067834477,169.0
마마09bb01ba,0.0,0.08,0.0,0.0,0.0,0.0411927451583154,0.0,0.0,-0.012714144321763564,6.979108544081071,476.0
마마09bb01bb,0.026490066225165563,0.0,0.0,0.0,0.0,0.0027666769136181985,0.0,0.0,-0.0027911428564553653,2.362780732793172,160.0
마마09bb02aa,0.006622516556291391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006068141261048015,2.2628047968481355,74.0
마마10aa00aa,0.0728476821192053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0066749553871528165,2.317230044652193,286.0
마마10aa00ab,0.0,0.08,0.0,0.0,0.0,0.0756225023055641,0.0,0.0,-0.017242507813769098,6.895922341394867,635.0
마마10aa00ba,0.2251655629139073,0.0,0.0,0.0,0.0,0.0018444512757454655,0.0,0.0,-0.02087427118892069,1.1522790992076704,754.0
마마10aa00bb,0.10596026490066225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009709026017676824,8.159066350363856,376.0
