gid,lon,lat
마마24ab08bb,128.8690999000,35.3677808200
마마24ab09aa,128.8691379000,35.3700343900
마마24ab09ab,128.8691760000,35.3722879700
마마24ab09ba,128.8692141000,35.3745415500
마마24ab09bb,128.8692521000,35.3767951200
마마24ab10aa,128.8692902000,35.3790486900
마마24ab10ab,128.8693283000,35.3813022700
마마24ab10ba,128.8693664000,35.3835558400
마마24ab10bb,128.8694045000,35.3858094100
마마24ab11aa,128.8694426000,35.3880629800
마마24ab11ab,128.8694807000,35.3903165500
마마24ab11ba,128.8695188000,35.3925701200
마마24ba00aa,128.8705189000,35.2888739400
마마24ba00ab,128.8705569000,35.2911275400
마마24ba00ba,128.8705949000,35.2933811500
마마24ba00bb,128.8706329000,35.2956347500
마마24ba01aa,128.8706709000,35.2978883600
마마24ba01ab,128.8707089000,35.3001419600
마마24ba01ba,128.8707469000,35.3023955600
마마24ba01bb,128.8707850000,35.3046491600
마마24ba02aa,128.8708230000,35.3069027600
마마24ba02ab,128.8708610000,35.3091563600
마마24ba02ba,128.8708990000,35.3114099500
마마24ba02bb,128.8709371000,35.3136635500
마마24ba03aa,128.8709751000,35.3159171500
마마24ba03ab,128.8710131000,35.3181707400
마마24ba03ba,128.8710512000,35.3204243400
마마24ba03bb,128.8710892000,35.3226779300
마마24ba04aa,128.8711273000,35.3249315200
마마24ba04ab,128.8711654000,35.3271851100
마마24ba04ba,128.8712034000,35.3294387000
마마24ba04bb,128.8712415000,35.3316922900
마마24ba05aa,128.8712796000,35.3339458800
마마24ba05ab,128.8713176000,35.3361994700
마마24ba05ba,128.8713557000,35.3384530600
마마24ba05bb,128.8713938000,35.3407066400
마마24ba06aa,128.8714319000,35.3429602300
마마24ba06ab,128.8714700000,35.3452138100
마마24ba06ba,128.8715081000,35.3474674000
마마24ba06bb,128.8715462000,35.3497209800
마마24ba07aa,128.8715843000,35.3519745600
마마24ba07ab,128.8716224000,35.3542281400
마마24ba07ba,128.8716605000,35.3564817200
마마24ba07bb,128.8716986000,35.3587353000
마마24ba08aa,128.8717367000,35.3609888800
마마24ba08ab,128.8717749000,35.3632424600
마마24ba08ba,128.8718130000,35.3654960300
마마24ba08bb,128.8718511000,35.3677496100
마마24ba09aa,128.8718893000,35.3700031800
마마24ba09ab,128.8719274000,35.3722567600
마마24ba09ba,128.8719656000,35.3745103300
마마24ba09bb,128.8720037000,35.3767639000
마마24ba10aa,128.8720419000,35.3790174700
마마24ba10ab,128.8720800000,35.3812710400
마마24ba10ba,128.8721182000,35.3835246100
마마24ba10bb,128.8721564000,35.3857781800
마마24ba11aa,128.8721945000,35.3880317500
마마24bb00aa,128.8732675000,35.2888427600
마마24bb00ab,128.8733056000,35.2910963600
마마24bb00ba,128.8733437000,35.2933499600
마마24bb00bb,128.8733817000,35.2956035700
마마24bb01aa,128.8734198000,35.2978571700
마마24bb01ab,128.8734579000,35.3001107700
마마24bb01ba,128.8734960000,35.3023643600
마마24bb01bb,128.8735341000,35.3046179600
마마24bb02aa,128.8735722000,35.3068715600
마마24bb02ab,128.8736103000,35.3091251500
마마24bb02ba,128.8736484000,35.3113787500
마마24bb02bb,128.8736865000,35.3136323400
마마24bb03aa,128.8737246000,35.3158859400
마마24bb03ab,128.8737627000,35.3181395300
마마24bb03ba,128.8738008000,35.3203931200
마마24bb03bb,128.8738390000,35.3226467100
마마24bb04aa,128.8738771000,35.3249003000
마마24bb04ab,128.8739152000,35.3271538900
마마24bb04ba,128.8739534000,35.3294074800
마마24bb04bb,128.8739915000,35.3316610600
마마24bb05aa,128.8740297000,35.3339146500
마마24bb05ab,128.8740678000,35.3361682400
마마24bb05ba,128.8741060000,35.3384218200
마마24bb05bb,128.8741441000,35.3406754000
마마24bb06aa,128.8741823000,35.3429289900
마마24bb06ab,128.8742205000,35.3451825700
마마24bb06ba,128.8742586000,35.3474361500
마마24bb06bb,128.8742968000,35.3496897300
마마24bb07aa,128.8743350000,35.3519433100
마마24bb07ab,128.8743732000,35.3541968900
마마24bb07ba,128.8744114000,35.3564504700
마마24bb07bb,128.8744496000,35.3587040400
마마24bb08aa,128.8744878000,35.3609576200
마마24bb08ab,128.8745260000,35.3632111900
마마24bb08ba,128.8745642000,35.3654647700
마마24bb08bb,128.8746024000,35.3677183400
마마24bb09aa,128.8746406000,35.3699719100
마마24bb09ab,128.8746788000,35.3722254800
마마24bb09ba,128.8747170000,35.3744790500
마마24bb09bb,128.8747553000,35.3767326200
마마24bb10aa,128.8747935000,35.3789861900
마마24bb10ab,128.8748317000,35.3812397600
마마25aa00aa,128.8760161000,35.2888115200
마마25aa00ab,128.8760542000,35.2910651200
마마25aa00ba,128.8760924000,35.2933187200
마마25aa00bb,128.8761305000,35.2955723200
마마25aa01aa,128.8761687000,35.2978259100
마마25aa01ab,128.8762069000,35.3000795100
마마25aa01ba,128.8762450000,35.3023331100
마마25aa01bb,128.8762832000,35.3045867000
마마25aa02aa,128.8763214000,35.3068403000
마마25aa02ab,128.8763595000,35.3090938900
마마25aa02ba,128.8763977000,35.3113474800
마마25aa02bb,128.8764359000,35.3136010700
마마25aa03aa,128.8764741000,35.3158546600
마마25aa03ab,128.8765123000,35.3181082500
마마25aa03ba,128.8765505000,35.3203618400
마마25aa03bb,128.8765887000,35.3226154300
마마25aa04aa,128.8766269000,35.3248690200
마마25aa04ab,128.8766651000,35.3271226000
마마25aa04ba,128.8767033000,35.3293761900
마마25aa04bb,128.8767415000,35.3316297700
마마25aa05aa,128.8767798000,35.3338833600
마마25aa05ab,128.8768180000,35.3361369400
마마25aa05ba,128.8768562000,35.3383905200
마마25aa05bb,128.8768945000,35.3406441000
마마25aa06aa,128.8769327000,35.3428976800
마마25aa06ab,128.8769709000,35.3451512600
마마25aa06ba,128.8770092000,35.3474048400
마마25aa06bb,128.8770474000,35.3496584200
마마25aa07aa,128.8770857000,35.3519120000
마마25aa07ab,128.8771240000,35.3541655700
마마25aa07ba,128.8771622000,35.3564191500
마마25aa07bb,128.8772005000,35.3586727200
마마25aa08aa,128.8772388000,35.3609262900
마마25aa08ab,128.8772771000,35.3631798700
마마25aa08ba,128.8773153000,35.3654334400
마마25aa08bb,128.8773536000,35.3676870100
마마25aa09aa,128.8773919000,35.3699405800
마마25aa09ab,128.8774302000,35.3721941500
마마25ab00aa,128.8787647000,35.2887802100
마마25ab00ab,128.8788029000,35.2910338100
마마25ab00ba,128.8788411000,35.2932874100
마마25ab00bb,128.8788793000,35.2955410100
마마25ab01aa,128.8789176000,35.2977946000
마마25ab01ab,128.8789558000,35.3000481900
마마25ab01ba,128.8789940000,35.3023017900
마마25ab01bb,128.8790323000,35.3045553800
마마25ab02aa,128.8790705000,35.3068089700
마마25ab02ab,128.8791088000,35.3090625600
마마25ab02ba,128.8791471000,35.3113161500
마마25ab02bb,128.8791853000,35.3135697400
마마25ab03aa,128.8792236000,35.3158233300
마마25ab03ab,128.8792619000,35.3180769200
마마25ab03ba,128.8793001000,35.3203305000
마마25ab03bb,128.8793384000,35.3225840900
마마25ab04aa,128.8793767000,35.3248376700
마마25ab04ab,128.8794150000,35.3270912600
마마25ab04ba,128.8794533000,35.3293448400
마마25ab04bb,128.8794916000,35.3315984200
마마25ab05aa,128.8795299000,35.3338520000
마마25ab05ab,128.8795682000,35.3361055800
마마25ab05ba,128.8796065000,35.3383591600
마마25ab05bb,128.8796448000,35.3406127400
마마25ab06aa,128.8796831000,35.3428663200
마마25ab06ab,128.8797214000,35.3451198900
마마25ab06ba,128.8797598000,35.3473734700
마마25ab06bb,128.8797981000,35.3496270500
마마25ab07aa,128.8798364000,35.3518806200
마마25ab07ab,128.8798748000,35.3541341900
마마25ab07ba,128.8799131000,35.3563877600
마마25ab07bb,128.8799514000,35.3586413400
마마25ab08aa,128.8799898000,35.3608949100
마마25ab08ab,128.8800282000,35.3631484800
마마25ab08ba,128.8800665000,35.3654020400
마마25ab08bb,128.8801049000,35.3676556100
마마25ab09aa,128.8801432000,35.3699091800
마마25ba00aa,128.8815132000,35.2887488500
마마25ba00ab,128.8815515000,35.2910024400
마마25ba00ba,128.8815898000,35.2932560400
마마25ba00bb,128.8816281000,35.2955096300
마마25ba01aa,128.8816664000,35.2977632200
마마25ba01ab,128.8817048000,35.3000168200
마마25ba01ba,128.8817431000,35.3022704100
마마25ba01bb,128.8817814000,35.3045240000
마마25ba02aa,128.8818197000,35.3067775800
마마25ba02ab,128.8818581000,35.3090311700
마마25ba02ba,128.8818964000,35.3112847600
마마25ba02bb,128.8819347000,35.3135383500
마마25ba03aa,128.8819731000,35.3157919300
마마25ba03ab,128.8820114000,35.3180455200
마마25ba03ba,128.8820498000,35.3202991000
마마25ba03bb,128.8820881000,35.3225526800
마마25ba04aa,128.8821265000,35.3248062700
마마25ba04ab,128.8821648000,35.3270598500
마마25ba04ba,128.8822032000,35.3293134300
마마25ba04bb,128.8822416000,35.3315670100
마마25ba05aa,128.8822800000,35.3338205800
마마25ba05ab,128.8823183000,35.3360741600
마마25ba05ba,128.8823567000,35.3383277400
마마25ba05bb,128.8823951000,35.3405813100
마마25ba06aa,128.8824335000,35.3428348900
마마25ba06ab,128.8824719000,35.3450884600
마마25ba06ba,128.8825103000,35.3473420400
마마25ba06bb,128.8825487000,35.3495956100
마마25ba07aa,128.8825871000,35.3518491800
마마25ba07ab,128.8826255000,35.3541027500
마마25ba07ba,128.8826640000,35.3563563200
마마25ba07bb,128.8827024000,35.3586098900
마마25ba08aa,128.8827408000,35.3608634600
마마25ba08ab,128.8827792000,35.3631170200
마마25ba08ba,128.8828177000,35.3653705900
마마25ba08bb,128.8828561000,35.3676241600
마마25bb00aa,128.8842618000,35.2887174200
마마25bb00ab,128.8843002000,35.2909710100
마마25bb00ba,128.8843386000,35.2932246000
마마25bb00bb,128.8843769000,35.2954781900
마마25bb01aa,128.8844153000,35.2977317800
마마25bb01ab,128.8844537000,35.2999853700
마마25bb01ba,128.8844921000,35.3022389600
마마25bb01bb,128.8845305000,35.3044925500
마마25bb02aa,128.8845689000,35.3067461400
마마25bb02ab,128.8846073000,35.3089997200
마마25bb02ba,128.8846457000,35.3112533100
마마25bb02bb,128.8846841000,35.3135068900
마마25bb03aa,128.8847225000,35.3157604700
마마25bb03ab,128.8847610000,35.3180140500
마마25bb03ba,128.8847994000,35.3202676400
마마25bb03bb,128.8848378000,35.3225212200
마마25bb04aa,128.8848763000,35.3247747900
마마25bb04ab,128.8849147000,35.3270283700
마마25bb04ba,128.8849531000,35.3292819500
마마25bb04bb,128.8849916000,35.3315355300
마마25bb05aa,128.8850300000,35.3337891000
마마25bb05ab,128.8850685000,35.3360426800
마마25bb05ba,128.8851070000,35.3382962500
마마25bb05bb,128.8851454000,35.3405498300
마마25bb06aa,128.8851839000,35.3428034000
마마25bb06ab,128.8852224000,35.3450569700
마마25bb06ba,128.8852609000,35.3473105400
마마25bb06bb,128.8852993000,35.3495641100
마마25bb07aa,128.8853378000,35.3518176800
마마25bb07ab,128.8853763000,35.3540712500
마마25bb07ba,128.8854148000,35.3563248100
마마25bb07bb,128.8854533000,35.3585783800
마마25bb08aa,128.8854918000,35.3608319400
마마25bb08ab,128.8855303000,35.3630855100
마마25bb08ba,128.8855688000,35.3653390700
마마25bb08bb,128.8856073000,35.3675926400
마마26aa00aa,128.8870104000,35.2886859300
마마26aa00ab,128.8870488000,35.2909395200
마마26aa00ba,128.8870873000,35.2931931100
마마26aa00bb,128.8871257000,35.2954467000
마마26aa01aa,128.8871642000,35.2977002800
마마26aa01ab,128.8872026000,35.2999538700
마마26aa01ba,128.8872411000,35.3022074600
마마26aa01bb,128.8872796000,35.3044610400
마마26aa02aa,128.8873181000,35.3067146200
마마26aa02ab,128.8873565000,35.3089682100
마마26aa02ba,128.8873950000,35.3112217900
마마26aa02bb,128.8874335000,35.3134753700
마마26aa03aa,128.8874720000,35.3157289500
마마26aa03ab,128.8875105000,35.3179825300
마마26aa03ba,128.8875490000,35.3202361100
마마26aa03bb,128.8875875000,35.3224896900
마마26aa04aa,128.8876260000,35.3247432600
마마26aa04ab,128.8876646000,35.3269968400
마마26aa04ba,128.8877031000,35.3292504100
마마26aa04bb,128.8877416000,35.3315039900
마마26aa05aa,128.8877801000,35.3337575600
마마26aa05ab,128.8878187000,35.3360111300
마마26aa05ba,128.8878572000,35.3382647000
마마26aa05bb,128.8878957000,35.3405182700
마마26aa06aa,128.8879343000,35.3427718400
마마26aa06ab,128.8879728000,35.3450254100
마마26aa06ba,128.8880114000,35.3472789800
마마26aa06bb,128.8880500000,35.3495325500
마마26aa07aa,128.8880885000,35.3517861100
마마26aa07ab,128.8881271000,35.3540396800
마마26aa07ba,128.8881657000,35.3562932400
마마26aa07bb,128.8882042000,35.3585468100
마마26aa08aa,128.8882428000,35.3608003700
마마26aa08ab,128.8882814000,35.3630539300
마마26aa08ba,128.8883200000,35.3653074900
마마26ab00aa,128.8897589000,35.2886543800
마마26ab00ab,128.8897974000,35.2909079600
마마26ab00ba,128.8898360000,35.2931615500
마마26ab00bb,128.8898745000,35.2954151300
마마26ab01aa,128.8899130000,35.2976687200
마마26ab01ab,128.8899516000,35.2999223000
마마26ab01ba,128.8899901000,35.3021758900
마마26ab01bb,128.8900287000,35.3044294700
마마26ab02aa,128.8900672000,35.3066830500
마마26ab02ab,128.8901058000,35.3089366300
마마26ab02ba,128.8901444000,35.3111902100
마마26ab02bb,128.8901829000,35.3134437900
마마26ab03aa,128.8902215000,35.3156973600
마마26ab03ab,128.8902601000,35.3179509400
마마26ab03ba,128.8902986000,35.3202045200
마마26ab03bb,128.8903372000,35.3224580900
마마26ab04aa,128.8903758000,35.3247116700
마마26ab04ab,128.8904144000,35.3269652400
마마26ab04ba,128.8904530000,35.3292188100
마마26ab04bb,128.8904916000,35.3314723800
마마26ab05aa,128.8905302000,35.3337259500
마마26ab05ab,128.8905688000,35.3359795200
마마26ab05ba,128.8906074000,35.3382330900
마마26ab05bb,128.8906461000,35.3404866600
마마26ab06aa,128.8906847000,35.3427402300
마마26ab06ab,128.8907233000,35.3449937900
마마26ab06ba,128.8907619000,35.3472473600
마마26ab06bb,128.8908006000,35.3495009200
마마26ab07aa,128.8908392000,35.3517544900
마마26ab07ab,128.8908779000,35.3540080500
마마26ab07ba,128.8909165000,35.3562616100
마마26ab07bb,128.8909552000,35.3585151700
마마26ab08aa,128.8909938000,35.3607687300
마마26ab08ab,128.8910325000,35.3630222900
마마26ab08ba,128.8910711000,35.3652758500
마마26ba00aa,128.8925075000,35.2886227600
마마26ba00ab,128.8925461000,35.2908763400
마마26ba00ba,128.8925847000,35.2931299300
마마26ba00bb,128.8926233000,35.2953835100
마마26ba01aa,128.8926619000,35.2976370900
마마26ba01ab,128.8927005000,35.2998906700
마마26ba01ba,128.8927391000,35.3021442500
마마26ba01bb,128.8927778000,35.3043978300
마마26ba02aa,128.8928164000,35.3066514100
마마26ba02ab,128.8928550000,35.3089049900
마마26ba02ba,128.8928937000,35.3111585700
마마26ba02bb,128.8929323000,35.3134121400
마마26ba03aa,128.8929710000,35.3156657200
마마26ba03ab,128.8930096000,35.3179192900
마마26ba03ba,128.8930483000,35.3201728600
마마26ba03bb,128.8930869000,35.3224264400
마마26ba04aa,128.8931256000,35.3246800100
마마26ba04ab,128.8931643000,35.3269335800
마마26ba04ba,128.8932029000,35.3291871500
마마26ba04bb,128.8932416000,35.3314407200
마마26ba05aa,128.8932803000,35.3336942900
마마26ba05ab,128.8933190000,35.3359478500
마마26ba05ba,128.8933577000,35.3382014200
마마26ba05bb,128.8933964000,35.3404549800
마마26ba06aa,128.8934351000,35.3427085500
마마26ba06ab,128.8934738000,35.3449621100
마마26ba06ba,128.8935125000,35.3472156800
마마26ba06bb,128.8935512000,35.3494692400
마마26ba07aa,128.8935899000,35.3517228000
마마26ba07ab,128.8936286000,35.3539763600
마마26ba07ba,128.8936673000,35.3562299200
마마26ba07bb,128.8937061000,35.3584834800
마마26ba08aa,128.8937448000,35.3607370300
마마26ba08ab,128.8937835000,35.3629905900
마마26ba08ba,128.8938223000,35.3652441500
마마26bb00aa,128.8952560000,35.2885910800
마마26bb00ab,128.8952947000,35.2908446600
마마26bb00ba,128.8953334000,35.2930982400
마마26bb00bb,128.8953721000,35.2953518200
마마26bb01aa,128.8954108000,35.2976054000
마마26bb01ab,128.8954494000,35.2998589800
마마26bb01ba,128.8954881000,35.3021125600
마마26bb01bb,128.8955268000,35.3043661400
마마26bb02aa,128.8955656000,35.3066197100
마마26bb02ab,128.8956043000,35.3088732900
마마26bb02ba,128.8956430000,35.3111268600
마마26bb02bb,128.8956817000,35.3133804400
마마26bb03aa,128.8957204000,35.3156340100
마마26bb03ab,128.8957591000,35.3178875800
마마26bb03ba,128.8957979000,35.3201411500
마마26bb03bb,128.8958366000,35.3223947200
마마26bb04aa,128.8958754000,35.3246482900
마마26bb04ab,128.8959141000,35.3269018600
마마26bb04ba,128.8959529000,35.3291554200
마마26bb04bb,128.8959916000,35.3314089900
마마26bb05aa,128.8960304000,35.3336625500
마마26bb05ab,128.8960691000,35.3359161200
마마26bb05ba,128.8961079000,35.3381696800
마마26bb05bb,128.8961467000,35.3404232500
마마26bb06aa,128.8961854000,35.3426768100
마마26bb06ab,128.8962242000,35.3449303700
마마26bb06ba,128.8962630000,35.3471839300
마마26bb06bb,128.8963018000,35.3494374900
마마26bb07aa,128.8963406000,35.3516910500
마마26bb07ab,128.8963794000,35.3539446000
마마26bb07ba,128.8964182000,35.3561981600
마마26bb07bb,128.8964570000,35.3584517200
마마26bb08aa,128.8964958000,35.3607052700
마마26bb08ab,128.8965346000,35.3629588200
마마26bb08ba,128.8965734000,35.3652123800
마마27aa00aa,128.8980046000,35.2885593400
마마27aa00ab,128.8980433000,35.2908129200
마마27aa00ba,128.8980821000,35.2930665000
마마27aa00bb,128.8981208000,35.2953200800
마마27aa01aa,128.8981596000,35.2975736500
마마27aa01ab,128.8981984000,35.2998272300
마마27aa01ba,128.8982371000,35.3020808000
마마27aa01bb,128.8982759000,35.3043343800
마마27aa02aa,128.8983147000,35.3065879500
마마27aa02ab,128.8983535000,35.3088415200
마마27aa02ba,128.8983923000,35.3110950900
마마27aa02bb,128.8984311000,35.3133486700
마마27aa03aa,128.8984699000,35.3156022400
마마27aa03ab,128.8985087000,35.3178558000
마마27aa03ba,128.8985475000,35.3201093700
마마27aa03bb,128.8985863000,35.3223629400
마마27aa04aa,128.8986251000,35.3246165100
마마27aa04ab,128.8986639000,35.3268700700
마마27aa04ba,128.8987028000,35.3291236400
마마27aa04bb,128.8987416000,35.3313772000
마마27aa05aa,128.8987804000,35.3336307600
마마27aa05ab,128.8988193000,35.3358843200
마마27aa05ba,128.8988581000,35.3381378800
마마27aa05bb,128.8988970000,35.3403914400
마마27aa06aa,128.8989358000,35.3426450000
마마27aa06ab,128.8989747000,35.3448985600
마마27aa06ba,128.8990135000,35.3471521200
마마27aa06bb,128.8990524000,35.3494056800
마마27aa07aa,128.8990913000,35.3516592300
마마27aa07ab,128.8991301000,35.3539127900
마마27aa07ba,128.8991690000,35.3561663400
마마27aa07bb,128.8992079000,35.3584198900
마마27aa08aa,128.8992468000,35.3606734500
마마27aa08ab,128.8992857000,35.3629270000
마마27aa08ba,128.8993246000,35.3651805500
마마27ab00aa,128.9007531000,35.2885275400
마마27ab00ab,128.9007919000,35.2907811100
마마27ab00ba,128.9008308000,35.2930346900
마마27ab00bb,128.9008696000,35.2952882600
마마27ab01aa,128.9009084000,35.2975418400
마마27ab01ab,128.9009473000,35.2997954100
마마27ab01ba,128.9009861000,35.3020489800
마마27ab01bb,128.9010250000,35.3043025600
마마27ab02aa,128.9010639000,35.3065561300
마마27ab02ab,128.9011027000,35.3088097000
마마27ab02ba,128.9011416000,35.3110632700
마마27ab02bb,128.9011805000,35.3133168300
마마27ab03aa,128.9012193000,35.3155704000
마마27ab03ab,128.9012582000,35.3178239700
마마27ab03ba,128.9012971000,35.3200775300
마마27ab03bb,128.9013360000,35.3223311000
마마27ab04aa,128.9013749000,35.3245846600
마마27ab04ab,128.9014138000,35.3268382200
마마27ab04ba,128.9014527000,35.3290917800
마마27ab04bb,128.9014916000,35.3313453500
마마27ab05aa,128.9015305000,35.3335989100
마마27ab05ab,128.9015694000,35.3358524600
마마27ab05ba,128.9016083000,35.3381060200
마마27ab05bb,128.9016473000,35.3403595800
마마27ab06aa,128.9016862000,35.3426131400
마마27ab06ab,128.9017251000,35.3448666900
마마27ab06ba,128.9017641000,35.3471202500
마마27ab06bb,128.9018030000,35.3493738000
마마27ab07aa,128.9018419000,35.3516273500
마마27ab07ab,128.9018809000,35.3538809100
마마27ab07ba,128.9019198000,35.3561344600
마마27ab07bb,128.9019588000,35.3583880100
마마27ab08aa,128.9019978000,35.3606415600
마마27ab08ab,128.9020367000,35.3628951100
마마27ab08ba,128.9020757000,35.3651486500
마마27ba00aa,128.9035016000,35.2884956700
마마27ba00ab,128.9035405000,35.2907492500
마마27ba00ba,128.9035795000,35.2930028200
마마27ba00bb,128.9036184000,35.2952563900
마마27ba01aa,128.9036573000,35.2975099600
마마27ba01ab,128.9036962000,35.2997635300
마마27ba01ba,128.9037351000,35.3020171000
마마27ba01bb,128.9037741000,35.3042706700
마마27ba02aa,128.9038130000,35.3065242400
마마27ba02ab,128.9038519000,35.3087778100
마마27ba02ba,128.9038909000,35.3110313700
마마27ba02bb,128.9039298000,35.3132849400
마마27ba03aa,128.9039688000,35.3155385000
마마27ba03ab,128.9040077000,35.3177920700
마마27ba03ba,128.9040467000,35.3200456300
마마27ba03bb,128.9040857000,35.3222991900
마마27ba04aa,128.9041246000,35.3245527500
마마27ba04ab,128.9041636000,35.3268063100
마마27ba04ba,128.9042026000,35.3290598700
마마27ba04bb,128.9042416000,35.3313134300
마마27ba05aa,128.9042806000,35.3335669900
마마27ba05ab,128.9043195000,35.3358205400
마마27ba05ba,128.9043585000,35.3380741000
마마27ba05bb,128.9043975000,35.3403276500
마마27ba06aa,128.9044365000,35.3425812100
마마27ba06ab,128.9044756000,35.3448347600
마마27ba06ba,128.9045146000,35.3470883100
마마27ba06bb,128.9045536000,35.3493418600
마마27ba07aa,128.9045926000,35.3515954100
마마27ba07ab,128.9046316000,35.3538489600
마마27ba07ba,128.9046707000,35.3561025100
마마27ba07bb,128.9047097000,35.3583560600
마마27ba08aa,128.9047487000,35.3606096100
마마27ba08ab,128.9047878000,35.3628631500
마마27ba08ba,128.9048268000,35.3651167000
마마27bb00aa,128.9062502000,35.2884637400
마마27bb00ab,128.9062892000,35.2907173100
마마27bb00ba,128.9063281000,35.2929708900
마마27bb00bb,128.9063671000,35.2952244600
마마27bb01aa,128.9064061000,35.2974780200
마마27bb01ab,128.9064451000,35.2997315900
마마27bb01ba,128.9064841000,35.3019851600
마마27bb01bb,128.9065231000,35.3042387300
마마27bb02aa,128.9065621000,35.3064922900
마마27bb02ab,128.9066012000,35.3087458600
마마27bb02ba,128.9066402000,35.3109994200
마마27bb02bb,128.9066792000,35.3132529800
마마27bb03aa,128.9067182000,35.3155065400
마마27bb03ab,128.9067573000,35.3177601000
마마27bb03ba,128.9067963000,35.3200136600
마마27bb03bb,128.9068353000,35.3222672200
마마27bb04aa,128.9068744000,35.3245207800
마마27bb04ab,128.9069134000,35.3267743400
마마27bb04ba,128.9069525000,35.3290279000
마마27bb04bb,128.9069915000,35.3312814500
마마27bb05aa,128.9070306000,35.3335350100
마마27bb05ab,128.9070697000,35.3357885600
마마27bb05ba,128.9071088000,35.3380421100
마마27bb05bb,128.9071478000,35.3402956700
마마27bb06aa,128.9071869000,35.3425492200
마마27bb06ab,128.9072260000,35.3448027700
마마27bb06ba,128.9072651000,35.3470563200
마마27bb06bb,128.9073042000,35.3493098600
마마27bb07aa,128.9073433000,35.3515634100
마마27bb07ab,128.9073824000,35.3538169600
마마27bb07ba,128.9074215000,35.3560705100
마마27bb07bb,128.9074606000,35.3583240500
마마27bb08aa,128.9074997000,35.3605775900
마마27bb08ab,128.9075388000,35.3628311400
마마27bb08ba,128.9075780000,35.3650846800
마마28aa00aa,128.9089987000,35.2884317500
마마28aa00ab,128.9090378000,35.2906853200
마마28aa00ba,128.9090768000,35.2929388900
마마28aa00bb,128.9091159000,35.2951924600
마마28aa01aa,128.9091550000,35.2974460200
마마28aa01ab,128.9091940000,35.2996995900
마마28aa01ba,128.9092331000,35.3019531500
마마28aa01bb,128.9092722000,35.3042067200
마마28aa02aa,128.9093113000,35.3064602800
마마28aa02ab,128.9093504000,35.3087138400
마마28aa02ba,128.9093895000,35.3109674000
마마28aa02bb,128.9094286000,35.3132209600
마마28aa03aa,128.9094677000,35.3154745200
마마28aa03ab,128.9095068000,35.3177280800
마마28aa03ba,128.9095459000,35.3199816400
마마28aa03bb,128.9095850000,35.3222351900
마마28aa04aa,128.9096241000,35.3244887500
마마28aa04ab,128.9096633000,35.3267423000
마마28aa04ba,128.9097024000,35.3289958600
마마28aa04bb,128.9097415000,35.3312494100
마마28aa05aa,128.9097807000,35.3335029600
마마28aa05ab,128.9098198000,35.3357565100
마마28aa05ba,128.9098590000,35.3380100600
마마28aa05bb,128.9098981000,35.3402636100
마마28aa06aa,128.9099373000,35.3425171600
마마28aa06ab,128.9099764000,35.3447707100
마마28aa06ba,128.9100156000,35.3470242600
마마28aa06bb,128.9100548000,35.3492778000
마마28aa07aa,128.9100939000,35.3515313500
마마28aa07ab,128.9101331000,35.3537848900
마마28aa07ba,128.9101723000,35.3560384400
마마28aa07bb,128.9102115000,35.3582919800
마마28aa08aa,128.9102507000,35.3605455200
마마28aa08ab,128.9102899000,35.3627990600
마마28aa08ba,128.9103291000,35.3650526000
마마28ab00aa,128.9117472000,35.2883997000
마마28ab00ab,128.9117864000,35.2906532700
마마28ab00ba,128.9118255000,35.2929068300
마마28ab00bb,128.9118646000,35.2951604000
마마28ab01aa,128.9119038000,35.2974139600
마마28ab01ab,128.9119429000,35.2996675200
마마28ab01ba,128.9119821000,35.3019210800
마마28ab01bb,128.9120212000,35.3041746400
마마28ab02aa,128.9120604000,35.3064282000
마마28ab02ab,128.9120996000,35.3086817600
마마28ab02ba,128.9121388000,35.3109353200
마마28ab02bb,128.9121779000,35.3131888800
마마28ab03aa,128.9122171000,35.3154424400
마마28ab03ab,128.9122563000,35.3176959900
마마28ab03ba,128.9122955000,35.3199495500
마마28ab03bb,128.9123347000,35.3222031000
마마28ab04aa,128.9123739000,35.3244566500
마마28ab04ab,128.9124131000,35.3267102100
마마28ab04ba,128.9124523000,35.3289637600
마마28ab04bb,128.9124915000,35.3312173100
마마28ab05aa,128.9125307000,35.3334708600
마마28ab05ab,128.9125699000,35.3357244100
마마28ab05ba,128.9126092000,35.3379779500
마마28ab05bb,128.9126484000,35.3402315000
마마28ab06aa,128.9126876000,35.3424850500
마마28ab06ab,128.9127269000,35.3447385900
마마28ab06ba,128.9127661000,35.3469921300
마마28ab06bb,128.9128053000,35.3492456800
마마28ab07aa,128.9128446000,35.3514992200
마마28ab07ab,128.9128838000,35.3537527600
마마28ab07ba,128.9129231000,35.3560063000
마마28ab07bb,128.9129624000,35.3582598400
마마28ab08aa,128.9130016000,35.3605133800
마마28ab08ab,128.9130409000,35.3627669200
마마28ab08ba,128.9130802000,35.3650204600
마마28ba00aa,128.9144957000,35.2883675800
마마28ba00ab,128.9145350000,35.2906211500
마마28ba00ba,128.9145742000,35.2928747100
마마28ba00bb,128.9146134000,35.2951282700
마마28ba01aa,128.9146526000,35.2973818300
마마28ba01ab,128.9146918000,35.2996353900
마마28ba01ba,128.9147311000,35.3018889500
마마28ba01bb,128.9147703000,35.3041425100
마마28ba02aa,128.9148095000,35.3063960700
마마28ba02ab,128.9148488000,35.3086496200
마마28ba02ba,128.9148880000,35.3109031800
마마28ba02bb,128.9149273000,35.3131567300
