건물용도코드,건물종류,건물일련번호,가점척도,경도,위도
15001,주유소,3478,2,128.7684837,35.23566741
15001,주유소,3479,2,128.7684369,35.23588928
2001,아파트,4474,2,128.8702144,35.24017133
2001,아파트,4475,2,128.870306,35.24063809
7107,병원,4481,2,128.8692934,35.23930076
2001,아파트,5113,2,128.8626847,35.23531196
2001,아파트,5114,2,128.8633438,35.23730575
2001,아파트,5115,2,128.8632616,35.23677392
2001,아파트,5116,2,128.8631637,35.23626763
2001,아파트,5344,2,128.8030904,35.20135199
2001,아파트,5346,2,128.8024937,35.20128258
2001,아파트,5349,2,128.8037171,35.20179436
2001,아파트,5350,2,128.8031993,35.2017876
2001,아파트,5351,2,128.8042539,35.20128825
2001,아파트,5353,2,128.8049203,35.2006565
2001,아파트,6021,2,128.7922294,35.17924234
2001,아파트,6022,2,128.7920051,35.17809551
2001,아파트,6023,2,128.7915355,35.17836027
2001,아파트,6024,2,128.7911182,35.17809588
2001,아파트,6025,2,128.7915358,35.17877863
2001,아파트,6026,2,128.7911038,35.17901842
2001,아파트,6027,2,128.7915357,35.17924283
2001,아파트,6028,2,128.7924651,35.17836654
2001,아파트,6029,2,128.7928459,35.17809442
2001,아파트,6030,2,128.7922266,35.17877921
2001,아파트,6031,2,128.7928621,35.17871169
15001,주유소,6998,2,128.7420573,35.31436388
15001,주유소,6999,2,128.7420851,35.31445536
15001,주유소,7000,2,128.742194,35.31448032
15001,주유소,7001,2,128.7420979,35.31452636
15001,주유소,7002,2,128.7421135,35.31454575
15001,주유소,7695,2,128.8968782,35.23536027
15001,주유소,7696,2,128.8968812,35.23527191
16001,주차장,8225,2,128.8724426,35.26102187
15001,주유소,8944,2,128.9536301,35.31509588
15001,주유소,9279,2,128.7630635,35.29070105
15001,주유소,9790,2,128.8194498,35.22637671
15001,주유소,9791,2,128.8193102,35.22644179
15001,주유소,2355,2,128.8709808,35.29656113
15001,주유소,2356,2,128.8709243,35.29631347
2001,아파트,2673,2,128.8807692,35.23534701
15001,주유소,3267,2,128.8819026,35.24385381
15001,주유소,3835,2,128.7686405,35.25785873
15001,주유소,3836,2,128.7683928,35.25785988
2001,아파트,5118,2,128.8627837,35.23580796
2001,아파트,5119,2,128.86411,35.23665463
2001,아파트,5120,2,128.8642026,35.23713357
2001,아파트,5121,2,128.863708,35.23517522
2001,아파트,5122,2,128.8637968,35.23563779
2001,아파트,5124,2,128.8640098,35.23613564
2001,아파트,5355,2,128.8047278,35.20009676
2001,아파트,5356,2,128.8043091,35.2007813
2001,아파트,5359,2,128.8041002,35.20025687
2001,아파트,5360,2,128.8035498,35.20043634
2001,아파트,6032,2,128.7941293,35.17937256
2001,아파트,6033,2,128.7941256,35.17888913
2001,아파트,6034,2,128.7941302,35.17849363
2001,아파트,6035,2,128.7930436,35.17911132
2001,아파트,6036,2,128.7935396,35.17888901
2001,아파트,6037,2,128.7934352,35.17937341
2001,아파트,6038,2,128.7933339,35.17849432
2001,아파트,6040,2,128.7976739,35.17891939
2001,아파트,6041,2,128.7976752,35.17833011
2001,아파트,6042,2,128.7972807,35.17755711
2001,아파트,6043,2,128.7976773,35.17772431
2001,아파트,6044,2,128.7965882,35.17945924
7107,병원,8238,2,128.8679302,35.26072545
15001,주유소,8240,2,128.8662282,35.26002722
15001,주유소,8241,2,128.866061,35.26006288
15001,주유소,8242,2,128.8660314,35.25994629
16001,주차장,8245,2,128.8678159,35.26008743
7107,병원,8251,2,128.8709042,35.26042891
15001,주유소,9892,2,128.8180727,35.22436167
15001,주유소,9938,2,128.7533421,35.26635449
15001,주유소,9939,2,128.7532338,35.2663336
15001,주유소,9940,2,128.7534728,35.26629626
15001,주유소,9941,2,128.7533344,35.2661741
15001,주유소,9953,2,128.7524504,35.24555249
15001,주유소,2364,2,128.8682168,35.31663492
15001,주유소,2365,2,128.8681047,35.31680345
7107,병원,2679,2,128.8810995,35.23517207
2001,아파트,2986,2,128.8733297,35.24576622
2001,아파트,2988,2,128.8742094,35.24617583
2001,아파트,2989,2,128.8741703,35.24655126
2001,아파트,2990,2,128.8740432,35.24580193
2001,아파트,2991,2,128.8733755,35.24613168
2001,아파트,2992,2,128.8734058,35.24651002
15001,주유소,3294,2,128.8728468,35.25769094
15001,주유소,4196,2,128.8039771,35.1774172
15001,주유소,5762,2,128.9828841,35.24305581
15001,주유소,5763,2,128.9827529,35.24290322
2001,아파트,6045,2,128.7976751,35.17948812
2001,아파트,6046,2,128.7972424,35.1786392
2001,아파트,6048,2,128.7967788,35.17772143
2001,아파트,6049,2,128.7963782,35.17755305
2001,아파트,6050,2,128.7972708,35.17805306
2001,아파트,6051,2,128.7965885,35.17891367
2001,아파트,6053,2,128.7965874,35.17832625
7107,병원,7486,2,128.8663676,35.2297004
8104,대학교,8055,2,128.8723209,35.26981624
8104,대학교,8056,2,128.8737773,35.26940383
8104,대학교,8057,2,128.8726706,35.26797543
8104,대학교,8058,2,128.8727756,35.26839396
8104,대학교,8059,2,128.8729205,35.26867203
8104,대학교,8060,2,128.8730907,35.26946793
8104,대학교,8061,2,128.8738772,35.26948132
8104,대학교,8062,2,128.8739657,35.2695222
8104,대학교,8063,2,128.8740879,35.26964331
8104,대학교,8064,2,128.8741956,35.26975883
15001,주유소,8668,2,128.9180941,35.22962383
15001,주유소,8669,2,128.9181179,35.22977404
15001,주유소,8981,2,128.9190855,35.3058156
15001,주유소,8982,2,128.9195097,35.30570163
15001,주유소,9974,2,128.7691443,35.2273269
15001,주유소,10030,2,128.7635014,35.22906903
2001,아파트,2997,2,128.8734673,35.24540283
2001,아파트,2998,2,128.873393,35.24500681
2001,아파트,2999,2,128.8733389,35.24461066
2001,아파트,3001,2,128.8745291,35.24506589
2001,아파트,3002,2,128.8747099,35.24546745
15001,주유소,3536,2,128.7675707,35.2285169
15001,주유소,3537,2,128.7673996,35.22838297
15001,주유소,3538,2,128.7673456,35.22855894
15001,주유소,3543,2,128.7667274,35.24989388
15001,주유소,3544,2,128.7664735,35.24999058
15001,주유소,4197,2,128.8042583,35.17751694
15001,주유소,7743,2,128.9077608,35.23599986
15001,주유소,7745,2,128.9079773,35.23602844
8104,대학교,8065,2,128.8743457,35.26989207
8104,대학교,8066,2,128.872183,35.26830767
8104,대학교,8067,2,128.8715248,35.2679489
2001,아파트,8068,2,128.8663574,35.26788813
2001,아파트,8069,2,128.8656301,35.26720531
2001,아파트,8070,2,128.8656635,35.26663245
2001,아파트,8072,2,128.8673405,35.26792915
2001,아파트,8073,2,128.8673761,35.26733651
2001,아파트,8276,2,128.8072718,35.19109356
2001,아파트,8277,2,128.8080942,35.19174159
2001,아파트,8278,2,128.8080483,35.19126403
2001,아파트,8280,2,128.8075203,35.19152256
16001,주차장,10138,2,128.7489254,35.24868299
7107,병원,2718,2,128.8816368,35.23407299
7107,병원,2723,2,128.8817749,35.23331417
7107,병원,2729,2,128.8815196,35.23279987
2001,아파트,3004,2,128.8743276,35.24466129
2001,아파트,3020,2,128.8768354,35.24661202
2001,아파트,3327,2,128.862689,35.27235788
2001,아파트,3328,2,128.8632599,35.27235429
2001,아파트,3330,2,128.8618748,35.27231056
15001,주유소,5170,2,128.8670049,35.23884545
15001,주유소,5171,2,128.8671972,35.23884033
15001,주유소,5172,2,128.8671961,35.2387437
2001,아파트,5177,2,128.8673891,35.24167746
2001,아파트,5178,2,128.8669636,35.24174653
15001,주유소,5791,2,128.9829243,35.2489632
15001,주유소,5792,2,128.9827594,35.24890642
2001,아파트,6096,2,128.8043281,35.17692554
2001,아파트,6097,2,128.8037681,35.17615949
7107,병원,7361,2,128.8822635,35.23371089
7107,병원,7370,2,128.8824435,35.23347167
2001,아파트,7520,2,128.8486843,35.22958689
2001,아파트,7522,2,128.8502718,35.23134542
2001,아파트,7524,2,128.8500906,35.2308942
2001,아파트,8074,2,128.8668951,35.26759004
2001,아파트,8076,2,128.8675442,35.2667426
2001,아파트,8078,2,128.8668473,35.26697401
2001,아파트,8079,2,128.866479,35.26699838
2001,아파트,8080,2,128.8662619,35.26665979
2001,아파트,8081,2,128.8663598,35.2672364
2001,아파트,8083,2,128.865438,35.2675816
7107,병원,8299,2,128.9149389,35.24122614
15001,주유소,8310,2,128.9138129,35.24189133
2001,아파트,9365,2,128.7684205,35.28111194
2001,아파트,9367,2,128.7686091,35.28180176
2001,아파트,9368,2,128.7682809,35.28220372
2001,아파트,9370,2,128.7680752,35.28150455
2001,아파트,10240,2,128.7538532,35.24809218
15001,주유소,2428,2,128.8520345,35.32497362
15001,주유소,2429,2,128.852061,35.32511019
7107,병원,2730,2,128.8814257,35.23275808
2001,아파트,3021,2,128.8771073,35.24674695
2001,아파트,3022,2,128.8758004,35.24600106
2001,아파트,3023,2,128.8756361,35.24622024
2001,아파트,3024,2,128.8772824,35.24620497
2001,아파트,3025,2,128.877,35.24606555
2001,아파트,3026,2,128.8775646,35.24634523
2001,아파트,3027,2,128.8760522,35.24584552
2001,아파트,3028,2,128.8763007,35.24634715
2001,아파트,3029,2,128.8765729,35.24648225
2001,아파트,3030,2,128.8757782,35.24541132
2001,아파트,3332,2,128.8616418,35.2717203
2001,아파트,3333,2,128.8624344,35.2715917
2001,아파트,3334,2,128.8635869,35.27206733
2001,아파트,3335,2,128.8633678,35.27177196
2001,아파트,3336,2,128.8611968,35.27052081
2001,아파트,3337,2,128.8626763,35.27118435
2001,아파트,3338,2,128.8621656,35.27087134
7107,병원,4248,2,128.872117,35.24903741
7107,병원,4253,2,128.871378,35.24904499
2001,아파트,4254,2,128.8847775,35.23865295
2001,아파트,5181,2,128.8674922,35.24091557
2001,아파트,5182,2,128.8677844,35.24134855
2001,아파트,5185,2,128.866468,35.24137179
2001,아파트,5188,2,128.8670074,35.24091418
2001,아파트,5189,2,128.8669567,35.24136369
2001,아파트,5191,2,128.867628,35.24053436
15001,주유소,5488,2,128.9364366,35.22884629
2001,아파트,6098,2,128.8039985,35.17676263
2001,아파트,6099,2,128.8041376,35.17529423
2001,아파트,6101,2,128.8040829,35.17635604
2001,아파트,6102,2,128.8041372,35.17586514
2001,아파트,7526,2,128.8496047,35.2311989
2001,아파트,7527,2,128.8491706,35.22940616
2001,아파트,7530,2,128.8489166,35.22993921
2001,아파트,7531,2,128.8476206,35.23125095
2001,아파트,7533,2,128.8474399,35.23096057
2001,아파트,7536,2,128.8480961,35.23111689
2001,아파트,7537,2,128.8486507,35.23178924
2001,아파트,7538,2,128.8482656,35.23168306
2001,아파트,7539,2,128.8486065,35.23141902
15001,주유소,7802,2,128.9007103,35.23515052
15001,주유소,7803,2,128.90079,35.23506603
2001,아파트,8084,2,128.8655882,35.26784343
2001,아파트,8086,2,128.8692348,35.26743581
2001,아파트,8090,2,128.8681845,35.26681302
2001,아파트,8091,2,128.8682239,35.26736257
2001,아파트,8092,2,128.8686816,35.2677094
2001,아파트,8093,2,128.868689,35.26710286
15001,주유소,8311,2,128.9139264,35.24192221
2001,아파트,8321,2,128.9107967,35.24723155
2001,아파트,8323,2,128.910882,35.24701236
2001,아파트,8326,2,128.9108845,35.24676775
2001,아파트,8327,2,128.9110792,35.24628183
2001,아파트,8328,2,128.9109695,35.24654909
2001,아파트,8329,2,128.9100531,35.24700304
15001,주유소,8717,2,128.944015,35.31492511
15001,주유소,8718,2,128.9437197,35.31489716
15001,주유소,2431,2,128.8480829,35.33530067
15001,주유소,2432,2,128.8480018,35.33556938
15001,주유소,2433,2,128.8474188,35.33528123
2001,아파트,3342,2,128.8618601,35.27029115
2001,아파트,3343,2,128.861461,35.27017262
2001,아파트,3345,2,128.8614199,35.27111986
2001,아파트,3346,2,128.8630135,35.27158958
15001,주유소,3618,2,128.7664127,35.25487638
2001,아파트,4255,2,128.8849926,35.23866991
15001,주유소,5847,2,128.9808434,35.26812126
15001,주유소,6488,2,128.8062641,35.18869705
15001,주유소,6489,2,128.8065387,35.18884051
2001,아파트,6491,2,128.8055463,35.18992754
2001,아파트,6492,2,128.8057975,35.18935563
2001,아파트,6493,2,128.8044659,35.18957689
2001,아파트,6494,2,128.8048674,35.18904977
2001,아파트,6495,2,128.8051665,35.18953706
2001,아파트,6497,2,128.7992595,35.18798511
2001,아파트,6498,2,128.7983106,35.18766279
2001,아파트,6499,2,128.7986498,35.18695583
7107,병원,7120,2,128.8470932,35.33483212
2001,아파트,7544,2,128.8480407,35.23078356
2001,아파트,7545,2,128.8491576,35.23131227
2001,아파트,7546,2,128.8489676,35.23103496
2001,아파트,7547,2,128.8493265,35.2306929
2001,아파트,7548,2,128.8488882,35.23028209
2001,아파트,7550,2,128.8485004,35.23068278
2001,아파트,7551,2,128.8484414,35.23033802
2001,아파트,7552,2,128.8483382,35.23000552
2001,아파트,8096,2,128.8691979,35.26800705
2001,아파트,8098,2,128.8681885,35.26792568
2001,아파트,8099,2,128.869158,35.2686239
2001,아파트,8102,2,128.8687932,35.2690708
2001,아파트,8103,2,128.8686146,35.26972491
2001,아파트,8104,2,128.8691474,35.26943029
2001,아파트,8331,2,128.9113387,35.24562482
2001,아파트,8332,2,128.9113394,35.2458672
2001,아파트,8333,2,128.9106681,35.24546987
2001,아파트,8334,2,128.91058,35.24568964
2001,아파트,8335,2,128.910401,35.24588408
2001,아파트,8336,2,128.9103151,35.24610111
2001,아파트,8337,2,128.9102285,35.24632173
2001,아파트,8338,2,128.9101382,35.24654029
2001,아파트,8339,2,128.9100528,35.24676089
2001,아파트,8340,2,128.9112537,35.24608542
15001,주유소,9396,2,128.7677149,35.2789434
15001,주유소,9397,2,128.7676816,35.27880626
15001,주유소,9398,2,128.7676528,35.27911664
15001,주유소,9399,2,128.7674844,35.27887602
15001,주유소,9400,2,128.7674676,35.27891509
15001,주유소,9401,2,128.7677944,35.27871248
15001,주유소,9402,2,128.7678788,35.27877979
15001,주유소,2460,2,128.7287165,35.31461418
15001,주유소,2461,2,128.7285871,35.3146985
15001,주유소,2462,2,128.7285551,35.31456499
15001,주유소,2463,2,128.7285945,35.31480152
2001,아파트,3051,2,128.8715977,35.25216086
2001,아파트,3052,2,128.8719172,35.25168937
2001,아파트,3053,2,128.8717232,35.25197726
2001,아파트,3355,2,128.865365,35.26951851
2001,아파트,3356,2,128.867187,35.26956897
2001,아파트,3357,2,128.8667732,35.26917745
2001,아파트,3358,2,128.8672262,35.26881665
2001,아파트,3359,2,128.866738,35.26851966
2001,아파트,3360,2,128.8662939,35.26881085
2001,아파트,3361,2,128.8658238,35.26926688
15001,주유소,3635,2,128.7672948,35.24865113
15001,주유소,3962,2,128.7766002,35.27720532
15001,주유소,5213,2,128.8670018,35.23478226
15001,주유소,5214,2,128.8671423,35.23488065
15001,주유소,5848,2,128.9809927,35.26808132
2001,아파트,6501,2,128.7997561,35.18731107
2001,아파트,6504,2,128.8002693,35.19668771
2001,아파트,6505,2,128.7998312,35.19713989
2001,아파트,6506,2,128.799816,35.19633807
2001,아파트,6508,2,128.7990163,35.19621057
2001,아파트,6509,2,128.7991174,35.19687077
2001,아파트,6512,2,128.794918,35.19872599
2001,아파트,6513,2,128.7942101,35.19849547
2001,아파트,6514,2,128.7948488,35.19907914
2001,아파트,7556,2,128.8478985,35.2304675
2001,아파트,7558,2,128.8487506,35.23215533
2001,아파트,7559,2,128.849896,35.23174676
2001,아파트,7560,2,128.8498686,35.23139795
2001,아파트,7562,2,128.8494915,35.23187527
2001,아파트,7564,2,128.8491259,35.23171377
2001,아파트,7565,2,128.8493208,35.22976977
2001,아파트,8107,2,128.8681993,35.26864282
2001,아파트,8108,2,128.8682647,35.26937487
2001,아파트,8109,2,128.8679513,35.26969565
2001,아파트,8110,2,128.8692724,35.26686367
2001,아파트,8112,2,128.8698381,35.26811041
2001,아파트,8115,2,128.8703079,35.26850856
15001,주유소,8769,2,128.9326283,35.30895627
15001,주유소,8770,2,128.9327695,35.30883088
15001,주유소,8771,2,128.9329168,35.30885609
15001,주유소,9085,2,128.9091585,35.30509328
15001,주유소,9086,2,128.9093681,35.30520872
15001,주유소,9425,2,128.7686445,35.28283558
15001,주유소,9426,2,128.7687344,35.28280847
15001,주유소,2475,2,128.7227033,35.3206689
15001,주유소,2476,2,128.7226386,35.3205435
7107,병원,2788,2,128.8830616,35.2283809
15001,주유소,3082,2,128.871051,35.2537687
2001,아파트,3362,2,128.8654114,35.26881822
2001,아파트,3363,2,128.8658431,35.26853295
2001,아파트,3365,2,128.8663137,35.26957583
2001,아파트,3366,2,128.8674567,35.2691979
2001,아파트,3368,2,128.8675,35.26853845
2001,아파트,4292,2,128.8749179,35.23794267
2001,아파트,4293,2,128.8747956,35.23823667
15001,주유소,5572,2,128.9478343,35.23440452
15001,주유소,5573,2,128.9480096,35.23440901
15001,주유소,5871,2,128.9827781,35.27336638
15001,주유소,5872,2,128.9826869,35.27349239
15001,주유소,5873,2,128.9826589,35.27339182
2001,아파트,6515,2,128.7931443,35.19868891
2001,아파트,6516,2,128.7931607,35.19925201
2001,아파트,6517,2,128.7931441,35.19814804
15001,주유소,7857,2,128.9166532,35.23641519
2001,아파트,8116,2,128.8698638,35.26884421
2001,아파트,8117,2,128.8698765,35.26750489
2001,아파트,8120,2,128.8702766,35.26726591
2001,아파트,8121,2,128.8699126,35.26691665
2001,아파트,8122,2,128.8707462,35.26692495
2001,아파트,8125,2,128.8707042,35.26753478
2001,아파트,8126,2,128.8702283,35.26772635
15001,주유소,9105,2,128.9033458,35.3034532
15001,주유소,9106,2,128.9032885,35.30354806
15001,주유소,9107,2,128.9034262,35.30362525
15001,주유소,9438,2,128.767322,35.28599379
15001,주유소,9439,2,128.7671044,35.28595988
7107,병원,3385,2,128.8719842,35.25877013
2001,아파트,5257,2,128.8068112,35.20003989
2001,아파트,5258,2,128.8067503,35.20046818
2001,아파트,6549,2,128.8040035,35.19844453
2001,아파트,8127,2,128.8706239,35.26803493
2001,아파트,8132,2,128.8661663,35.2660691
2001,아파트,8133,2,128.8670789,35.26612933
2001,아파트,8135,2,128.8666318,35.26481286
2001,아파트,8136,2,128.8658004,35.26560508
2001,아파트,8137,2,128.866186,35.26523456
2001,아파트,8138,2,128.8672175,35.26472176
15001,주유소,2529,2,128.7176642,35.32372813
7107,병원,3397,2,128.8617879,35.23934202
2001,아파트,3410,2,128.863319,35.23852917
2001,아파트,3411,2,128.8642931,35.23840574
2001,아파트,5259,2,128.8062347,35.20045569
2001,아파트,5260,2,128.8062171,35.20002381
2001,아파트,5261,2,128.8053494,35.1995583
2001,아파트,5262,2,128.8061595,35.19942828
2001,아파트,5263,2,128.8067498,35.19942348
2001,아파트,5265,2,128.8057111,35.20008264
2001,아파트,5266,2,128.8075352,35.20008922
2001,아파트,5267,2,128.8073378,35.19942965
2001,아파트,5268,2,128.8079255,35.19955752
2001,아파트,6550,2,128.804643,35.19806827
2001,아파트,6551,2,128.803447,35.19726541
2001,아파트,6552,2,128.8029323,35.19707773
2001,아파트,6553,2,128.8049866,35.19752885
2001,아파트,6554,2,128.8051831,35.19695844
2001,아파트,6555,2,128.8053174,35.19636975
2001,아파트,6556,2,128.804585,35.19644025
2001,아파트,6557,2,128.8040893,35.19749541
2001,아파트,6558,2,128.8037712,35.19676863
2001,아파트,6559,2,128.804131,35.19685286
2001,아파트,6560,2,128.8037224,35.19641843
2001,아파트,7609,2,128.8644941,35.23075018
2001,아파트,7610,2,128.8642951,35.23027005
2001,아파트,7612,2,128.8638733,35.23171744
2001,아파트,7613,2,128.8634086,35.23148816
2001,아파트,7616,2,128.8621725,35.231274
15001,주유소,7901,2,128.918433,35.23559757
16001,주차장,7904,2,128.9196553,35.23544371
16001,주차장,7905,2,128.9196584,35.23537295
2001,아파트,8140,2,128.8671483,35.26542188
2001,아파트,8141,2,128.8667788,35.26578185
2001,아파트,8143,2,128.8685053,35.26509228
2001,아파트,8145,2,128.8684514,35.26565518
2001,아파트,8146,2,128.8684245,35.26622058
2001,아파트,8148,2,128.8679169,35.2647717
2001,아파트,8149,2,128.8678606,35.26534324
2001,아파트,8150,2,128.8678046,35.26590308
2001,아파트,8502,2,128.9112416,35.24935918
15001,주유소,8818,2,128.9259261,35.3064922
15001,주유소,8819,2,128.9261296,35.3063787
15001,주유소,9164,2,128.8868536,35.29784611
15001,주유소,9165,2,128.8869289,35.29772539
2001,아파트,10234,2,128.7542375,35.24738683
2001,아파트,10235,2,128.7544058,35.2482474
2001,아파트,10236,2,128.7541135,35.24809368
2001,아파트,10237,2,128.7539378,35.2476959
2001,아파트,10238,2,128.7540688,35.24738451
2001,아파트,10239,2,128.753845,35.24802721
15001,주유소,10378,2,128.8280966,35.17517828
15001,주유소,10379,2,128.8275524,35.17528764
15001,주유소,10380,2,128.8278383,35.17517998
15001,주유소,10381,2,128.8279687,35.17518259
2001,아파트,3412,2,128.8632498,35.23808442
2001,아파트,3418,2,128.8640928,35.23770681
2001,아파트,3420,2,128.8688512,35.2375608
2001,아파트,3421,2,128.8687543,35.23705676
15001,주유소,4048,2,128.7758307,35.27133197
15001,주유소,4049,2,128.7757858,35.27111996
15001,주유소,4050,2,128.7760112,35.27131848
2001,아파트,5284,2,128.8020566,35.19717311
2001,아파트,5930,2,128.7949301,35.18772329
2001,아파트,5931,2,128.7944566,35.18733193
2001,아파트,5932,2,128.7938078,35.18711508
15001,주유소,5936,2,128.7975608,35.18875944
15001,주유소,6210,2,128.8378738,35.36302268
15001,주유소,6211,2,128.8380263,35.36283641
15001,주유소,7206,2,128.7990882,35.2095789
15001,주유소,7207,2,128.7989844,35.20943623
2001,아파트,7619,2,128.8619918,35.23034649
2001,아파트,7620,2,128.8620827,35.23081256
2001,아파트,7627,2,128.8628276,35.23016323
2001,아파트,7629,2,128.8646646,35.23170626
2001,아파트,8153,2,128.8708351,35.26592064
2001,아파트,8154,2,128.8701445,35.2663202
2001,아파트,8155,2,128.87019,35.26586063
2001,아파트,8158,2,128.870786,35.26641953
2001,아파트,8160,2,128.8693111,35.2662645
2001,아파트,8161,2,128.8693578,35.26580748
2001,아파트,8507,2,128.9116688,35.25166755
2001,아파트,8508,2,128.9099317,35.2517375
2001,아파트,8509,2,128.9102701,35.2522946
2001,아파트,8510,2,128.9112192,35.25179739
2001,아파트,8511,2,128.9106582,35.25174319
2001,아파트,8516,2,128.9114491,35.25210233
2001,아파트,8517,2,128.9110429,35.25247554
2001,아파트,8519,2,128.9105154,35.25109064
2001,아파트,8520,2,128.9100443,35.25125359
2001,아파트,8521,2,128.9112876,35.2513197
15001,주유소,9725,2,128.8278132,35.23659286
15001,주유소,9726,2,128.8280383,35.23666792
15001,주유소,9727,2,128.8275064,35.23658131
15001,주유소,9728,2,128.8269912,35.23637581
2001,아파트,2858,2,128.8787885,35.2418676
2001,아파트,2859,2,128.8787252,35.24162685
2001,아파트,2860,2,128.8784839,35.24151486
2001,아파트,2861,2,128.8788835,35.24174971
2001,아파트,2862,2,128.8785945,35.2414552
2001,아파트,2863,2,128.8788711,35.24139773
2001,아파트,3424,2,128.8690366,35.23851568
2001,아파트,3426,2,128.8689408,35.23801058
2001,아파트,3427,2,128.8697638,35.23692276
2001,아파트,3428,2,128.8697452,35.23744146
2001,아파트,3431,2,128.8709318,35.23826642
15001,주유소,4715,2,128.875169,35.31238726
15001,주유소,4716,2,128.8750265,35.31230594
2001,아파트,5285,2,128.801479,35.19698544
2001,아파트,5286,2,128.8018269,35.19775707
2001,아파트,5287,2,128.8008961,35.19678917
2001,아파트,5288,2,128.8012091,35.19755987
2001,아파트,5290,2,128.800622,35.1973647
2001,아파트,5291,2,128.7956674,35.19582919
2001,아파트,5292,2,128.7951017,35.19508862
2001,아파트,5293,2,128.7943601,35.19541041
2001,아파트,5294,2,128.7959784,35.1951995
2001,아파트,5295,2,128.7946759,35.1947884
2001,아파트,5296,2,128.7951603,35.19550388
2001,아파트,7223,2,128.8007887,35.20911192
2001,아파트,7226,2,128.8002849,35.20963327
2001,아파트,7227,2,128.8008857,35.21006257
2001,아파트,7229,2,128.8009055,35.20960155
2001,아파트,7231,2,128.8014304,35.20962444
2001,아파트,7232,2,128.8019487,35.20957651
15001,주유소,15407,2,128.8506964,35.20287803
15001,주유소,15408,2,128.8505588,35.20291955
2001,아파트,11780,2,128.8659109,35.23882199
2001,아파트,11993,2,128.8056248,35.20358817
2001,아파트,11995,2,128.8050819,35.2031377
2001,아파트,11996,2,128.8060366,35.20319749
2001,아파트,12192,2,128.8090039,35.17355744
2001,아파트,12194,2,128.808278,35.17334642
2001,아파트,12195,2,128.8097334,35.17371623
2001,아파트,12196,2,128.8103744,35.17333795
2001,아파트,12198,2,128.8097898,35.17305707
7107,병원,12370,2,128.9038718,35.23992218
2001,아파트,13212,2,128.8168296,35.19394204
2001,아파트,13215,2,128.8155161,35.1940393
2001,아파트,13216,2,128.8156263,35.19485295
2001,아파트,14822,2,128.7467307,35.30199185
15001,주유소,15129,2,128.7556121,35.29946818
15001,주유소,15130,2,128.7554332,35.29941708
15001,주유소,15424,2,128.8525982,35.20685804
15001,주유소,15425,2,128.8524716,35.20691261
16001,주차장,15439,2,128.8451794,35.19576991
2001,아파트,12001,2,128.8066652,35.20158521
2001,아파트,12002,2,128.8062086,35.2021207
2001,아파트,12005,2,128.8070383,35.20197745
2001,아파트,12007,2,128.8072849,35.20086315
2001,아파트,12008,2,128.8076278,35.20051554
2001,아파트,12009,2,128.8078399,35.20060007
2001,아파트,12010,2,128.8083896,35.20088224
2001,아파트,12011,2,128.80891,35.20079916
2001,아파트,12200,2,128.8089162,35.17292036
2001,아파트,12202,2,128.8095342,35.17255735
2001,아파트,13217,2,128.8161393,35.19445393
2001,아파트,13218,2,128.8150099,35.19372152
2001,아파트,13221,2,128.8143227,35.19483606
2001,아파트,13222,2,128.8145076,35.19416695
2001,아파트,13710,2,128.8720845,35.22568023
2001,아파트,13711,2,128.8722172,35.2264954
7107,병원,15145,2,128.7536421,35.29972061
2001,아파트,12012,2,128.8084353,35.2006553
2001,아파트,12013,2,128.8092675,35.20086555
2001,아파트,12014,2,128.8083753,35.20151646
2001,아파트,12015,2,128.8081815,35.20183106
2001,아파트,12016,2,128.8083441,35.2013462
2001,아파트,12017,2,128.8080701,35.20132861
2001,아파트,12018,2,128.808021,35.20098539
2001,아파트,12019,2,128.8086774,35.20127436
6310,복합유통.제공업소,12665,2,128.9024347,35.25817154
6310,복합유통.제공업소,12666,2,128.902399,35.2582669
6310,복합유통.제공업소,12667,2,128.9008804,35.26177147
6310,복합유통.제공업소,12668,2,128.9006866,35.26144744
6310,복합유통.제공업소,12669,2,128.9023471,35.26043609
6310,복합유통.제공업소,12670,2,128.9026791,35.26015905
6310,복합유통.제공업소,12671,2,128.9011131,35.26096854
6310,복합유통.제공업소,12672,2,128.901584,35.26149074
6310,복합유통.제공업소,12673,2,128.9015134,35.26155192
6310,복합유통.제공업소,12674,2,128.9015232,35.2613884
6310,복합유통.제공업소,12675,2,128.9016276,35.26093546
6310,복합유통.제공업소,12676,2,128.9013221,35.26093956
6310,복합유통.제공업소,12677,2,128.9012945,35.26137754
2001,아파트,13223,2,128.8139643,35.1945419
2001,아파트,13224,2,128.814985,35.19451845
15001,주유소,14376,2,128.7658285,35.32124435
15001,주유소,14377,2,128.7659315,35.32136606
15001,주유소,14681,2,128.7185593,35.30444894
15001,주유소,14682,2,128.7184927,35.30419856
2001,아파트,11830,2,128.8605134,35.23101471
2001,아파트,11831,2,128.861288,35.23098373
2001,아파트,11832,2,128.8609702,35.23141889
2001,아파트,11834,2,128.8611832,35.2305767
2001,아파트,11838,2,128.8624359,35.2328612
2001,아파트,11839,2,128.8616972,35.23295822
2001,아파트,11840,2,128.86205,35.23316174
2001,아파트,11841,2,128.8623018,35.23322646
2001,아파트,11842,2,128.8626187,35.23330276
2001,아파트,12020,2,128.8074872,35.20140894
2001,아파트,12022,2,128.8087172,35.20201953
2001,아파트,12023,2,128.8090145,35.20205971
