gid,주차장,경도,위도,건물1,건물2,건물3,관공서,경제인구,전기차,충전소,차량속도,입지총점,총점순위
마라25ba92ab,0.0,128.8803282,35.21888696,0.0,0.0,0.0,0.0,0.0030740854595757753,0.0,-0.0,-0.0,0.0030740854595757753,1240
마라17ba97bb,0.0,128.7932344,35.26943848,0.0,0.0,0.0,0.0,0.0030740854595757753,0.0,-0.0,-0.0,0.0030740854595757753,1240
마라25aa90bb,0.0,128.8746078,35.20542769,0.0,0.0,0.0,0.0,0.0030740854595757753,0.0,-0.0,-0.0,0.0030740854595757753,1240
마라17ba87ab,0.0,128.7917334,35.17478298,0.0,0.0,0.0,0.0,0.0030740854595757753,0.0,-0.0,-0.0,0.0030740854595757753,1240
마라17bb99ab,0.0,128.7961978,35.28293114,0.1390728476821192,0.0,0.0,0.0,0.0,0.0,-0.0,-0.136199422,0.0028734256821192072,1241
마라25ba91bb,0.0,128.8802519,35.21437972,0.0,0.0,0.0,0.0,0.0027666769136181985,0.0,-0.0,-0.0,0.0027666769136181985,1242
마마20aa05aa,0.0,128.8217769,35.33449734,0.0,0.0,0.0,0.0,0.0027666769136181985,0.0,-0.0,-0.0,0.0027666769136181985,1242
마마22aa10aa,0.0,128.8445253,35.37932685,0.0,0.0,0.0,0.0,0.0027666769136181985,0.0,-0.0,-0.0,0.0027666769136181985,1242
마라18ab90aa,0.0,128.8003628,35.19948567,0.0,0.0,0.0,0.0,0.0027666769136181985,0.0,-0.0,-0.0,0.0027666769136181985,1242
마라21bb89ba,0.0,128.8387275,35.19455938,0.0,0.0,0.0,0.0,0.0027666769136181985,0.0,-0.0,-0.0,0.0027666769136181985,1242
마라24aa90ba,0.0,128.863587,35.20329826,0.0,0.0,0.0,0.0,0.0027666769136181985,0.0,-0.0,-0.0,0.0027666769136181985,1242
마라12bb92ba,0.0,128.7403003,35.22265688,0.0,0.0,0.0,0.0,0.0,0.0025906735751295338,-0.0,-0.0,0.0025906735751295338,1243
마라31ab96aa,0.0,128.944089,35.25195353,0.0,0.0,0.0,0.0,0.0,0.0025906735751295338,-0.0,-0.0,0.0025906735751295338,1243
마라24bb86ba,0.0,128.8712182,35.1671469,0.0,0.0,0.0,0.0,0.0,0.0025906735751295338,-0.0,-0.0,0.0025906735751295338,1243
마라10ba99bb,0.0,128.7165581,35.28826656,0.0,0.0,0.0,0.0,0.0,0.0025906735751295338,-0.0,-0.0,0.0025906735751295338,1243
마마23bb10aa,0.0,128.8637869,35.37911095,0.0,0.0,0.0,0.0,0.0,0.0025906735751295338,-0.0,-0.0,0.0025906735751295338,1243
마라15ab92ab,0.0,128.76773,35.22011861,0.0,0.0,0.0,0.0,0.0,0.0025906735751295338,-0.0,-0.0,0.0025906735751295338,1243
마마19aa01bb,0.0,128.8103034,35.30531969,0.0,0.0,0.0,0.0,0.002459268367660621,0.0,-0.0,-0.0,0.002459268367660621,1244
마라16ba92ba,0.0,128.7814973,35.22222773,0.0,0.0,0.0,0.0,0.002459268367660621,0.0,-0.0,-0.0,0.002459268367660621,1244
마마23ab11ab,0.0,128.8584726,35.39044085,0.0,0.0,0.0,0.0,0.002459268367660621,0.0,-0.0,-0.0,0.002459268367660621,1244
마마19bb07bb,0.0,128.8194298,35.35931733,0.0,0.0,0.0,0.0,0.002459268367660621,0.0,-0.0,-0.0,0.002459268367660621,1244
마라18aa87ab,0.0,128.797223,35.1747243,0.0,0.0,0.0,0.0,0.0021518598217030436,0.0,-0.0,-0.0,0.0021518598217030436,1245
마마20aa08bb,0.0,128.8223279,35.36830175,0.0,0.0,0.0,0.0,0.0021518598217030436,0.0,-0.0,-0.0,0.0021518598217030436,1245
마마22ab04ab,0.0,128.8464163,35.32746331,0.0,0.0,0.0,0.0,0.0021518598217030436,0.0,-0.0,-0.0,0.0021518598217030436,1245
마마32aa03ba,0.0,128.9535388,35.31946069,0.0,0.0,0.0,0.0,0.0021518598217030436,0.0,-0.0,-0.0,0.0021518598217030436,1245
마마24ba01bb,0.0,128.870785,35.30464916,0.0,0.0,0.0,0.0,0.0021518598217030436,0.0,-0.0,-0.0,0.0021518598217030436,1245
마라22bb92aa,0.0,128.8500823,35.21697403,0.0,0.0,0.0,0.0,0.0021518598217030436,0.0,-0.0,-0.0,0.0021518598217030436,1245
마마26bb05ba,0.0,128.8961079,35.33816968,0.0,0.0,0.0,0.0,0.0018444512757454655,0.0,-0.0,-0.0,0.0018444512757454655,1246
마마20aa06aa,0.0,128.8219237,35.34351187,0.0,0.0,0.0,0.0,0.0018444512757454655,0.0,-0.0,-0.0,0.0018444512757454655,1246
마라14aa93ab,0.0,128.7541368,35.22927659,0.0,0.0,0.0,0.0,0.0018444512757454655,0.0,-0.0,-0.0,0.0018444512757454655,1246
마라12bb93ab,0.0,128.7404032,35.22941812,0.0,0.0,0.0,0.0,0.0018444512757454655,0.0,-0.0,-0.0,0.0018444512757454655,1246
마마20aa05ab,0.0,128.8218136,35.33675097,0.0,0.0,0.0,0.0,0.0018444512757454655,0.0,-0.0,-0.0,0.0018444512757454655,1246
마라33aa93ba,0.0,128.9629148,35.22918714,0.0,0.0,0.0,0.0,0.0018444512757454655,0.0,-0.0,-0.0,0.0018444512757454655,1246
마라17aa97ab,0.0,128.787667,35.26498973,0.0,0.0,0.0,0.0,0.0018444512757454655,0.0,-0.0,-0.0,0.0018444512757454655,1246
마라35ba94bb,0.0,128.9905854,35.24011958,0.0,0.0,0.0,0.0,0.0018444512757454655,0.0,-0.0,-0.0,0.0018444512757454655,1246
마라33bb93bb,0.0,128.9711949,35.2313408,0.0,0.0,0.0,0.0,0.0018444512757454655,0.0,-0.0,-0.0,0.0018444512757454655,1246
마마13ab00bb,0.0,128.7469322,35.29697351,0.0,0.0,0.0,0.0,0.0018444512757454655,0.0,-0.0,-0.0,0.0018444512757454655,1246
마라34bb93ba,0.0,128.98214,35.22895323,0.0,0.0,0.0,0.0,0.0018444512757454655,0.0,-0.0,-0.0,0.0018444512757454655,1246
마마20aa09aa,0.0,128.8223646,35.37055537,0.0,0.0,0.0,0.0,0.0018444512757454655,0.0,-0.0,-0.0,0.0018444512757454655,1246
마마28ab01aa,0.0,128.9119038,35.29741396,0.2052980132450331,0.0,0.0,0.0,0.0,0.0,-0.0,-0.20364884391666666,0.001649169328366451,1247
마라24bb94ba,0.0,128.8724311,35.23926327,0.019867549668874173,0.08,0.0,0.0,0.04580387334767906,0.0,-0.0,-0.14402697491666666,0.001644448099886564,1248
마마16bb00ab,0.0,128.7853464,35.2920632,0.24503311258278146,0.08,0.0,0.0,0.0,0.0,-0.0,-0.32493376683333336,9.93457494480876e-05,1249
마라10aa96bb,0.0,128.7106581,35.2612767,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라24ba88bb,0.0,128.8688137,35.18746078,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라24ab98bb,0.0,128.8675808,35.277637,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라24ab99aa,0.0,128.8676187,35.27989061,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라24ab99ab,0.0,128.8676566,35.28214423,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라24ab99bb,0.0,128.8677324,35.28665145,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라24ba85aa,0.0,128.8682472,35.15365601,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마35ab00bb,0.0,128.9888279,35.29423734,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라09ba99aa,0.0,128.7054629,35.2816154,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라09ba99ab,0.0,128.7054963,35.28386915,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라09ba99ba,0.0,128.7055297,35.28612291,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마31bb03ab,0.0,128.950749,35.31724021,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라09bb98aa,0.0,128.7080775,35.27257296,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라09bb98ab,0.0,128.708111,35.27482671,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라09bb98ba,0.0,128.7081445,35.27708047,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마36ab00aa,0.0,128.9996976,35.28734105,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라24ba88aa,0.0,128.8687003,35.18069984,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마36aa00aa,0.0,128.9969492,35.2873751,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마35bb00ba,0.0,128.9942837,35.29191605,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마35bb00ab,0.0,128.9942423,35.28966257,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라09ba98ba,0.0,128.7053961,35.27710789,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마35ba00ba,0.0,128.9915352,35.29194998,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라09ba98bb,0.0,128.7054295,35.27936164,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마35ba00aa,0.0,128.9914525,35.28744301,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라10aa97ba,0.0,128.7107586,35.26803797,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라10aa98aa,0.0,128.7108257,35.27254548,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라10aa98ab,0.0,128.7108593,35.27479923,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라10aa98ba,0.0,128.7108928,35.27705299,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라10aa98bb,0.0,128.7109264,35.27930674,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라10aa99ab,0.0,128.7109935,35.28381424,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마31bb04aa,0.0,128.9508698,35.32400075,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마36ba00aa,0.0,129.002446,35.28730693,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라24ab88ab,0.0,128.8659931,35.18298449,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라24ab89ba,0.0,128.8661817,35.19425272,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라24ab90ab,0.0,128.8662949,35.20101366,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라24ab90ba,0.0,128.8663327,35.2032673,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라24ab91aa,0.0,128.8664082,35.20777458,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라24ab91ab,0.0,128.866446,35.21002822,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라24ab91ba,0.0,128.8664837,35.21228186,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라24ab92aa,0.0,128.8665593,35.21678913,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라24ab92ab,0.0,128.8665971,35.21904277,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라24ab93aa,0.0,128.8667104,35.22580367,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라24ba85ab,0.0,128.8682849,35.15590966,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라24ba85ba,0.0,128.8683227,35.15816332,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라24ba85bb,0.0,128.8683604,35.16041698,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라24ba86ba,0.0,128.8684737,35.16717794,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라24ba86bb,0.0,128.8685114,35.16943159,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라24ba87bb,0.0,128.8686625,35.1784462,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마31bb04ab,0.0,128.9509101,35.32625427,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라24ab85ab,0.0,128.8655408,35.15594063,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라24ab85ba,0.0,128.8655785,35.15819429,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라24ab85bb,0.0,128.8656161,35.16044795,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라24ab86ba,0.0,128.8657292,35.16720892,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라24ab86bb,0.0,128.8657669,35.16946257,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라24ab87aa,0.0,128.8658046,35.17171623,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라24ab87ba,0.0,128.86588,35.17622353,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라24ab87bb,0.0,128.8659177,35.17847719,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라24ba89bb,0.0,128.8689649,35.19647536,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라24ba90ab,0.0,128.8690406,35.20098264,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라24ba90ba,0.0,128.8690784,35.20323628,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라24ba90bb,0.0,128.8691162,35.20548992,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라24ba91aa,0.0,128.8691541,35.20774356,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라24ba91ab,0.0,128.8691919,35.20999719,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라24ba93aa,0.0,128.8694569,35.22577263,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라24bb85ba,0.0,128.8710668,35.15813229,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라24bb85bb,0.0,128.8711047,35.16038594,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라24bb86aa,0.0,128.8711425,35.1626396,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라24bb86ab,0.0,128.8711803,35.16489325,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라24aa91aa,0.0,128.8636624,35.20780554,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라24aa91ab,0.0,128.8637,35.21005918,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라24aa91ba,0.0,128.8637377,35.21231283,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라24aa91bb,0.0,128.8637754,35.21456647,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라24aa92ab,0.0,128.8638508,35.21907374,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라24aa93aa,0.0,128.863964,35.22583466,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마31bb04ba,0.0,128.9509503,35.32850778,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마31bb04bb,0.0,128.9509906,35.33076129,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마31bb05aa,0.0,128.9510309,35.33301481,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마31bb05ab,0.0,128.9510712,35.33526832,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라24aa99ab,0.0,128.8649083,35.28217527,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라24aa99ba,0.0,128.8649461,35.28442889,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라24aa89ba,0.0,128.8634363,35.19428367,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라24aa90ab,0.0,128.8635493,35.20104461,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라24bb86bb,0.0,128.871256,35.16940055,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라24bb87ab,0.0,128.8713317,35.17390785,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라24bb88bb,0.0,128.8715589,35.18742972,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라24bb89aa,0.0,128.8715967,35.18968336,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라24bb89ba,0.0,128.8716725,35.19419065,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라24bb90aa,0.0,128.8717483,35.19869792,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라24bb90ab,0.0,128.8717862,35.20095156,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라24ba98bb,0.0,128.870329,35.2776059,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라24ba99aa,0.0,128.870367,35.27985951,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라24ba99ab,0.0,128.870405,35.28211312,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라24ba99ba,0.0,128.870443,35.28436672,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라24ba99bb,0.0,128.8704809,35.28662033,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라24bb84bb,0.0,128.8709534,35.15137132,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라24bb85aa,0.0,128.8709912,35.15362498,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라23bb92bb,0.0,128.8611799,35.22361194,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라23bb95bb,0.0,128.8616318,35.25065554,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라23bb96aa,0.0,128.8616695,35.25290917,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라23bb96ab,0.0,128.8617072,35.2551628,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라23bb98bb,0.0,128.8620844,35.27769902,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라23bb99ab,0.0,128.8621599,35.28220626,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라23bb99ba,0.0,128.8621976,35.28445987,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라23bb99bb,0.0,128.8622354,35.28671349,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라24aa86ba,0.0,128.8629847,35.16723983,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라24aa86bb,0.0,128.8630223,35.16949349,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라24aa87aa,0.0,128.8630599,35.17174715,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라24aa87ba,0.0,128.8631352,35.17625446,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라24aa87bb,0.0,128.8631728,35.17850811,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라24aa88ab,0.0,128.8632481,35.18301542,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라24aa88ba,0.0,128.8632857,35.18526907,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라24aa89aa,0.0,128.863361,35.18977637,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마31ba03ab,0.0,128.9479996,35.31727317,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마31ba03ba,0.0,128.9480397,35.31952669,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라24bb98ab,0.0,128.8730012,35.27306751,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라23bb88aa,0.0,128.8604655,35.18079264,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라23bb88ab,0.0,128.860503,35.18304629,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라23bb88bb,0.0,128.8605782,35.1875536,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라23bb89ba,0.0,128.8606909,35.19431455,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라23bb90ab,0.0,128.8608037,35.2010755,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라23bb90bb,0.0,128.8608789,35.2055828,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라23bb91aa,0.0,128.8609165,35.20783644,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라23bb91ab,0.0,128.8609541,35.21009009,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라23bb91ba,0.0,128.8609917,35.21234373,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라23bb91bb,0.0,128.8610293,35.21459737,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라24bb90ba,0.0,128.8718241,35.2032052,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라24bb91ab,0.0,128.8719378,35.20996611,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마31ba03bb,0.0,128.9480799,35.32178021,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라23bb87bb,0.0,128.8604279,35.17853898,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라24bb98ba,0.0,128.8730392,35.27532112,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라24bb98bb,0.0,128.8730772,35.27757473,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라24bb99aa,0.0,128.8731153,35.27982834,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라24bb99ab,0.0,128.8731533,35.28208195,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라24bb99ba,0.0,128.8731914,35.28433555,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라24bb99bb,0.0,128.8732295,35.28658916,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라25aa84bb,0.0,128.8736973,35.15134024,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라25aa85aa,0.0,128.8737352,35.15359389,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라25aa85ab,0.0,128.8737731,35.15584755,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라25aa85ba,0.0,128.873811,35.1581012,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라25aa85bb,0.0,128.8738489,35.16035485,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라25aa86aa,0.0,128.8738868,35.1626085,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라25aa86ab,0.0,128.8739247,35.16486215,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라25aa86ba,0.0,128.8739626,35.1671158,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라25aa86bb,0.0,128.8740005,35.16936945,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라25aa89bb,0.0,128.8744559,35.19641315,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라25aa90ba,0.0,128.8745698,35.20317406,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라25aa91aa,0.0,128.8746458,35.20768132,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라25aa91ab,0.0,128.8746837,35.20993495,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라25aa91ba,0.0,128.8747217,35.21218859,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라23ba97bb,0.0,128.8591856,35.26871545,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라23ba98ba,0.0,128.8592985,35.27547632,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라23ba98bb,0.0,128.8593362,35.27772994,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라23ba99ab,0.0,128.8594115,35.28223718,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라23ba99ba,0.0,128.8594492,35.2844908,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라23ba99bb,0.0,128.8594869,35.28674441,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라23bb86ba,0.0,128.8602402,35.16727069,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라23bb86bb,0.0,128.8602777,35.16952435,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라23bb87aa,0.0,128.8603153,35.17177801,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라23bb87ab,0.0,128.8603528,35.17403166,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라23bb87ba,0.0,128.8603904,35.17628532,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라25aa92aa,0.0,128.8747977,35.21669585,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
