gid,건물1,건물2,건물3,행정기관,도서관,주차구획수_sum,경제인구,전기차와충전소_전처리_결과_전기차,전기차와충전소_전처리_결과_충전소,김해_차량평균속도_avg_speed
마라32bb97ab,0,0,0,0,0,,0.0000000000000000000000000000000,0,0,31.343930640000000
마라32bb97ba,0,0,0,0,0,,,0,0,
마라32bb97bb,0,0,0,0,0,,,0,0,
마라32bb98aa,0,0,0,0,0,,,0,0,
마라32bb98ab,0,0,0,0,0,,,0,0,
마라32bb98ba,0,0,0,0,0,,,0,0,
마라32bb98bb,0,0,0,0,0,,,0,0,
마라32bb99aa,0,0,0,0,0,,,0,0,
마라32bb99ab,0,0,0,0,0,,,0,0,
마라32bb99ba,0,0,0,0,0,,,0,0,
마라32bb99bb,0,0,0,0,0,,,0,0,
마라33aa93ab,0,0,0,0,0,,,0,0,
마라33aa93ba,0,0,0,0,0,,6.0000000000000000000000000000000,0,0,
마라33aa93bb,2,0,0,0,0,,12.0000000000000000000000000000000,0,0,
마라33aa94aa,0,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마라33aa94ab,0,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마라33aa94ba,2,0,0,0,0,,6.0000000000000000000000000000000,0,0,14.200867049999999
마라33aa94bb,0,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마라33aa95aa,1,0,0,0,0,,,0,0,
마라33aa95ab,2,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마라33aa95ba,2,0,0,0,0,,,0,0,
마라33aa95bb,0,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마라33aa96aa,0,0,0,0,0,,,0,0,
마라33aa96ab,0,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마라33aa96ba,0,0,0,0,0,,,0,0,
마라33aa96bb,0,0,0,0,0,,,0,0,
마라33aa97aa,0,0,0,0,0,,,0,0,
마라33aa97ab,1,0,0,0,0,,,0,0,
마라33aa97ba,0,0,0,0,0,,,0,0,
마라33aa97bb,0,0,0,0,0,,,0,0,
마라33aa98aa,0,0,0,0,0,,,0,0,
마라33aa98ab,0,0,0,0,0,,,0,0,
마라33aa98ba,0,0,0,0,0,,,0,0,
마라33aa98bb,0,0,0,0,0,,,0,0,
마라33aa99aa,0,0,0,0,0,,,0,0,
마라33aa99ab,0,0,0,0,0,,,0,0,
마라33aa99ba,0,0,0,0,0,,,0,0,
마라33aa99bb,0,0,0,0,0,,,0,0,
마라33ab93ab,0,0,0,0,0,,,0,0,
마라33ab93ba,2,0,0,0,0,,14.0000000000000017763568394002505,0,0,
마라33ab93bb,0,0,0,0,0,,0.0000000000000000000000000000000,0,0,16.874277459999998
마라33ab94aa,0,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마라33ab94ab,4,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마라33ab94ba,5,0,0,0,0,,0.0000000000000000000000000000000,0,0,40.919075139999997
마라33ab94bb,0,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마라33ab95aa,0,0,0,0,0,,,0,0,
마라33ab95ab,0,0,0,0,0,,,0,0,
마라33ab95ba,0,0,0,0,0,,,0,0,
마라33ab95bb,0,0,0,0,0,,,0,0,
마라33ab96aa,0,0,0,0,0,,,0,0,
마라33ab96ab,0,0,0,0,0,,,0,0,
마라33ab96ba,0,0,0,0,0,,,0,0,
마라33ab96bb,0,0,0,0,0,,,0,0,
마라33ab97aa,0,0,0,0,0,,,0,0,
마라33ab97ab,0,0,0,0,0,,,0,0,
마라33ab97ba,0,0,0,0,0,,,0,0,
마라33ab97bb,0,0,0,0,0,,,0,0,
마라33ab98aa,0,0,0,0,0,,,0,0,
마라33ab98ab,0,0,0,0,0,,,0,0,
마라33ab98ba,0,0,0,0,0,,,0,0,
마라33ab98bb,0,0,0,0,0,,,0,0,
마라33ab99aa,0,0,0,0,0,,,0,0,
마라33ab99ab,0,0,0,0,0,,,0,0,
마라33ab99ba,0,0,0,0,0,,,0,0,
마라33ab99bb,0,0,0,0,0,,,0,0,
마라33ba93ab,0,0,0,0,0,,,0,0,
마라33ba93ba,3,0,0,0,0,,18.0000000000000000000000000000000,0,0,
마라33ba93bb,9,0,0,0,0,,28.0000000000000035527136788005009,0,0,43.000000000000000
마라33ba94aa,1,0,0,0,0,,8.0000000000000000000000000000000,0,0,
마라33ba94ab,0,0,0,0,0,,,0,0,
마라33ba94ba,0,0,0,0,0,,,0,0,
마라33ba94bb,2,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마라33ba95aa,0,0,0,0,0,,,0,0,
마라33ba95ab,1,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마라33ba95ba,0,0,0,0,0,,,0,0,
마라33ba95bb,0,0,0,0,0,,,0,0,
마라33ba96aa,0,0,0,0,0,,,0,0,
마라33ba96ab,0,0,0,0,0,,,0,0,
마라33ba96ba,0,0,0,0,0,,,0,0,
마라33ba96bb,0,0,0,0,0,,,0,0,
마라33ba97aa,0,0,0,0,0,,,0,0,
마라33ba97ab,0,0,0,0,0,,,0,0,
마라33ba97ba,0,0,0,0,0,,,0,0,
마라33ba97bb,0,0,0,0,0,,,0,0,
마라33ba98aa,0,0,0,0,0,,,0,0,
마라33ba98ab,1,0,0,0,0,,,0,0,
마라33ba98ba,0,0,0,0,0,,,0,0,
마라33ba98bb,0,0,0,0,0,,,0,0,
마라33ba99aa,0,0,0,0,0,,,0,0,
마라33ba99ab,0,0,0,0,0,,,0,0,
마라33ba99ba,0,0,0,0,0,,,0,0,
마라33ba99bb,0,0,0,0,0,,,0,0,
마라33bb93ab,0,0,0,0,0,,,0,0,
마라33bb93ba,0,0,0,0,0,,18.0000000000000000000000000000000,0,0,
마라33bb93bb,0,0,0,0,0,,6.0000000000000000000000000000000,0,0,
마라33bb94aa,0,0,0,0,0,,12.0000000000000000000000000000000,0,0,
마라33bb94ab,4,0,0,0,0,,11.0000000000000000000000000000000,0,0,
마라33bb94ba,1,0,0,0,0,,,0,0,
마라33bb94bb,3,0,0,0,0,,0.0000000000000000000000000000000,0,0,22.000000000000000
마라33bb95aa,21,0,0,0,0,,22.0000000000000000000000000000000,0,0,
마라33bb95ab,15,0,0,0,0,,92.0000000000000000000000000000000,0,0,24.000000000000000
마라33bb95ba,0,0,0,0,0,,,0,0,
마라33bb95bb,0,0,0,0,0,,,0,0,
마라33bb96aa,0,0,0,0,0,,,0,0,
마라33bb96ab,0,0,0,0,0,,,0,0,
마라33bb96ba,0,0,0,0,0,,,0,0,
마라33bb96bb,0,0,0,0,0,,,0,0,
마라33bb97aa,0,0,0,0,0,,,0,0,
마라33bb97ab,0,0,0,0,0,,,0,0,
마라33bb97ba,0,0,0,0,0,,,0,0,
마라33bb97bb,0,0,0,0,0,,,0,0,
마라33bb98aa,0,0,0,0,0,,,0,0,
마라33bb98ab,1,0,0,0,0,,0.0000000000000000000000000000000,0,0,27.606936420000000
마라33bb98ba,0,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마라33bb98bb,0,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마라33bb99aa,0,0,0,0,0,,,0,0,
마라33bb99ab,0,0,0,0,0,,,0,0,
마라33bb99ba,0,0,0,0,0,,,0,0,
마라33bb99bb,0,0,0,0,0,,,0,0,
마라34aa93ab,0,0,0,0,0,,,0,0,
마라34aa93ba,1,0,0,0,0,,0.0000000000000000000000000000000,0,0,33.218930640000004
마라34aa93bb,2,0,0,0,0,,9.0000000000000000000000000000000,0,0,
마라34aa94aa,0,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마라34aa94ab,7,0,0,0,0,,28.0000000000000035527136788005009,0,0,
마라34aa94ba,9,0,0,0,0,,18.0000000000000000000000000000000,0,0,
마라34aa94bb,0,0,0,0,0,,,0,0,
마라34aa95aa,8,0,0,0,0,,9.9999999999999982236431605997495,0,0,
마라34aa95ab,1,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마라34aa95ba,0,0,0,0,0,,,0,0,
마라34aa95bb,4,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마라34aa96aa,0,0,0,0,0,,,0,0,
마라34aa96ab,0,0,0,0,0,,,0,0,
마라34aa96ba,0,0,0,0,0,,,0,0,
마라34aa96bb,0,0,0,0,0,,,0,0,
마라34aa97aa,0,0,0,0,0,,,0,0,
마라34aa97ab,0,0,0,0,0,,,0,0,
마라34aa97ba,0,0,0,0,0,,,0,0,
마라34aa97bb,0,0,0,0,0,,,0,0,
마라34aa98aa,0,0,0,0,0,,,0,0,
마라34aa98ab,1,0,0,0,0,,22.0000000000000000000000000000000,0,0,
마라34aa98ba,0,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마라34aa98bb,0,0,0,0,0,,,0,0,
마라34aa99aa,2,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마라34aa99ab,1,0,0,0,0,,,0,0,
마라34aa99ba,0,0,0,0,0,,,0,0,
마라34aa99bb,0,0,0,0,0,,,0,0,
마라34ab93ab,0,0,0,0,0,,,0,0,
마라34ab93ba,1,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마라34ab93bb,4,0,0,0,0,,18.0000000000000000000000000000000,0,0,
마라34ab94aa,2,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마라34ab94ab,1,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마라34ab94ba,0,0,0,0,0,,,0,0,
마라34ab94bb,0,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마라34ab95aa,0,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마라34ab95ab,6,0,0,0,0,,,0,0,
마라34ab95ba,0,0,0,0,0,,,0,0,
마라34ab95bb,0,0,0,0,0,,,0,0,
마라34ab96aa,0,0,0,0,0,,,0,0,
마라34ab96ab,0,0,0,0,0,,,0,0,
마라34ab96ba,0,0,0,0,0,,,0,0,
마라34ab96bb,0,0,0,0,0,,,0,0,
마라34ab97aa,0,0,0,0,0,,,0,0,
마라34ab97ab,0,0,0,0,0,,27.0000000000000000000000000000000,0,0,
마라34ab97ba,1,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마라34ab97bb,2,0,0,0,0,,,10,0,
마라34ab98aa,0,0,0,0,0,,,0,0,
마라34ab98ab,2,0,0,0,0,,8.0000000000000000000000000000000,0,0,
마라34ab98ba,0,0,0,0,0,,17.0000000000000000000000000000000,0,0,
마라34ab98bb,0,0,0,0,0,,12.0000000000000000000000000000000,0,0,
마라34ab99aa,3,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마라34ab99ab,2,0,0,0,0,,7.0000000000000008881784197001252,0,0,
마라34ab99ba,0,0,0,0,0,,,0,0,
마라34ab99bb,0,0,0,0,0,,,0,0,
마라34ba93ba,4,0,0,0,0,,7.0000000000000008881784197001252,0,0,
마라34ba93bb,7,0,0,0,0,,16.0000000000000000000000000000000,0,0,
마라34ba94aa,0,0,0,0,0,,0.0000000000000000000000000000000,0,0,19.500000000000000
마라34ba94ab,0,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마라34ba94ba,0,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마라34ba94bb,0,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마라34ba95aa,15,0,0,3,0,,37.0000000000000000000000000000000,15,0,
마라34ba95ab,0,0,0,0,0,,,0,0,
마라34ba95ba,0,0,0,0,0,,,0,0,
마라34ba95bb,0,0,0,0,0,,,0,0,
마라34ba96aa,11,0,0,0,0,,39.0000000000000000000000000000000,0,0,
마라34ba96ab,0,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마라34ba96ba,0,0,0,0,0,,,8,0,
마라34ba96bb,2,0,0,0,0,,,0,0,
마라34ba97aa,1,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마라34ba97ab,30,0,0,0,0,,19.9999999999999964472863211994991,0,0,
마라34ba97ba,6,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마라34ba97bb,14,2,0,0,0,,0.0000000000000000000000000000000,0,0,
마라34ba98aa,2,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마라34ba98ab,6,0,0,0,0,,9.9999999999999982236431605997495,0,0,
마라34ba98ba,0,0,0,1,0,,0.0000000000000000000000000000000,0,0,
마라34ba98bb,0,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마라34ba99aa,5,0,0,0,0,,9.0000000000000000000000000000000,0,0,
마라34ba99ab,16,0,0,0,0,,50.0000000000000000000000000000000,0,0,
마라34ba99ba,8,0,0,0,0,,9.9999999999999982236431605997495,0,0,
마라34ba99bb,0,0,0,0,0,,,0,0,
마라34bb93ba,0,0,0,0,0,,6.0000000000000000000000000000000,0,0,
마라34bb93bb,11,0,0,0,0,,9.9999999999999982236431605997495,0,0,
마라34bb94aa,4,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마라34bb94ab,1,0,0,0,0,,0.0000000000000000000000000000000,0,0,25.000000000000000
마라34bb94ba,3,0,0,0,0,,8.0000000000000000000000000000000,0,0,26.000000000000000
마라34bb94bb,0,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마라34bb95aa,19,2,0,1,0,,17.0000000000000000000000000000000,13,0,17.343930640000000
마라34bb95ab,12,0,0,0,0,,12.0000000000000000000000000000000,0,0,
마라34bb95ba,4,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마라34bb95bb,7,2,0,0,0,,0.0000000000000000000000000000000,0,0,
마라34bb96aa,9,0,0,0,0,,9.0000000000000000000000000000000,0,0,
마라34bb96ab,1,0,0,0,0,,,0,0,
마라34bb96ba,1,0,0,0,0,,,0,0,
마라34bb96bb,2,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마라34bb97aa,10,0,0,0,0,,9.9999999999999982236431605997495,0,0,
마라34bb97ab,8,0,0,0,0,,,0,0,
마라34bb97ba,0,0,0,0,0,,,0,0,
마라34bb97bb,0,0,0,0,0,,,0,0,
마라34bb98aa,0,0,0,0,0,,,0,0,
마라34bb98ab,5,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마라34bb98ba,5,3,0,0,0,,14.0000000000000017763568394002505,0,0,
마라34bb98bb,0,0,0,0,0,,,0,0,
마라34bb99aa,2,0,0,0,0,,,0,0,31.158236989999999
마라34bb99ab,1,0,0,0,0,,,0,0,
마라34bb99ba,0,0,0,0,0,,0.0000000000000000000000000000000,0,0,31.573699420000001
마라34bb99bb,1,0,0,0,0,,,0,0,
마라35aa93ba,0,0,0,0,0,,,0,0,
마라35aa93bb,2,0,0,0,0,,12.0000000000000000000000000000000,0,0,7.000000000000000
마라35aa94aa,2,0,0,0,0,,9.0000000000000000000000000000000,0,0,
마라35aa94ab,17,0,1,0,0,,0.0000000000000000000000000000000,0,0,
마라35aa94ba,16,0,0,0,0,,18.0000000000000000000000000000000,0,0,
마라35aa94bb,2,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마라35aa95aa,3,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마라35aa95ab,5,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마라35aa95ba,0,0,0,0,0,,,0,0,
마라35aa95bb,0,0,0,0,0,,,0,0,
마라35aa96aa,0,0,0,0,0,,,0,0,
마라35aa96ab,1,0,0,0,0,,,0,0,
마라35aa96ba,3,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마라35aa96bb,0,0,0,0,0,,,0,0,
마라35aa97aa,2,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마라35aa97ab,1,0,0,0,0,,,0,0,
마라35aa97ba,0,0,0,0,0,,,0,0,
마라35aa97bb,0,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마라35aa98aa,0,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마라35aa98ab,0,0,0,0,0,,,0,0,
마라35aa98ba,10,0,0,0,0,,,0,0,
마라35aa98bb,2,0,0,0,0,,,0,0,
마라35aa99aa,2,0,0,0,0,,,0,0,
마라35aa99ab,3,0,0,0,0,,,0,0,19.000000000000000
마라35aa99ba,0,0,0,0,0,,,0,0,
마라35aa99bb,0,0,0,0,0,,,0,0,25.236994220000000
마라35ab93bb,5,0,0,0,0,,11.0000000000000000000000000000000,0,0,33.599132949999998
마라35ab94aa,7,0,0,0,0,,13.0000000000000000000000000000000,0,0,
마라35ab94ab,7,0,0,0,0,,15.0000000000000000000000000000000,0,0,
마라35ab94ba,8,0,0,0,0,,28.0000000000000035527136788005009,0,0,
마라35ab94bb,0,0,0,0,0,,11.0000000000000000000000000000000,0,0,
마라35ab95aa,1,0,0,0,0,,,0,0,
마라35ab95ab,0,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마라35ab95ba,0,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마라35ab95bb,0,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마라35ab96aa,1,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마라35ab96ab,0,0,0,0,0,,,0,0,
마라35ab96ba,0,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마라35ab96bb,0,0,0,0,0,,,0,0,
마라35ab97aa,0,0,0,0,0,,,0,0,
마라35ab97ab,0,0,0,0,0,,,0,0,
마라35ab97ba,1,0,0,0,0,,,0,0,
마라35ab97bb,10,0,0,0,0,,44.0000000000000000000000000000000,0,0,
마라35ab98aa,3,0,0,0,0,,19.9999999999999964472863211994991,0,0,
마라35ab98ab,0,0,0,0,0,,,0,0,
마라35ab98ba,5,0,0,0,0,,,0,0,
마라35ab98bb,7,0,0,0,0,,,0,0,
마라35ab99aa,5,0,0,0,0,,,0,0,
마라35ab99ab,14,0,0,0,0,,,0,0,
마라35ab99ba,2,0,0,0,0,,,0,0,
마라35ab99bb,0,0,0,0,0,,,0,0,
마라35ba93bb,1,0,0,0,0,,,0,0,
마라35ba94aa,4,0,0,0,0,,12.0000000000000000000000000000000,0,0,
마라35ba94ab,6,0,0,0,0,,6.0000000000000000000000000000000,0,0,
마라35ba94ba,24,0,0,0,0,,39.9999999999999928945726423989981,0,0,
마라35ba94bb,0,0,0,0,0,,6.0000000000000000000000000000000,0,0,
마라35ba95aa,0,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마라35ba95ab,0,0,0,0,0,,,0,0,
마라35ba95ba,0,0,0,0,0,,,0,0,
마라35ba95bb,0,0,0,0,0,,,0,0,
마라35ba96aa,0,0,0,0,0,,,0,0,
마라35ba96ab,0,0,0,0,0,,,0,0,
마라35ba96ba,0,0,0,0,0,,,0,0,
마라35ba96bb,2,0,0,0,0,,,0,0,
마라35ba97aa,3,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마라35ba97ab,0,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마라35ba97ba,0,0,0,0,0,,,0,0,
마라35ba97bb,4,0,0,0,0,,23.0000000000000000000000000000000,0,0,
마라35ba98aa,0,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마라35ba98ab,11,0,0,0,0,,,0,0,
마라35ba98ba,1,0,0,0,0,,,0,0,
마라35ba98bb,1,0,0,0,0,,,0,0,
마라35ba99aa,4,0,0,0,0,,,0,0,
마라35ba99ab,9,0,0,0,0,,,0,0,
마라35ba99ba,0,0,0,0,0,,,0,0,
마라35ba99bb,0,0,0,0,0,,,0,0,
마라35bb94aa,4,0,0,0,0,,,0,0,
마라35bb94ab,22,0,0,1,0,,58.0000000000000000000000000000000,0,0,16.530346819999998
마라35bb94ba,88,0,0,1,0,,64.0000000000000000000000000000000,0,0,
마라35bb94bb,20,0,0,0,0,,34.0000000000000000000000000000000,0,0,
마라35bb95aa,3,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마라35bb95ab,3,0,0,0,0,,,0,0,
마라35bb95ba,0,0,0,0,0,,,0,0,
마라35bb95bb,0,0,0,0,0,,,0,0,
마라35bb96aa,0,0,0,0,0,,,0,0,
마라35bb96ab,1,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마라35bb96ba,0,0,0,0,0,,,0,0,
마라35bb96bb,0,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마라35bb97aa,0,0,0,0,0,,,0,0,
마라35bb97ab,0,0,0,0,0,,,0,0,
마라35bb97ba,0,0,0,0,0,,,0,0,
마라35bb97bb,1,0,0,0,0,,0.0000000000000000000000000000000,0,0,19.924277459999999
마라35bb98aa,1,0,0,0,0,,8.0000000000000000000000000000000,0,0,
마라35bb98ab,14,0,0,0,0,,,0,0,
마라35bb98ba,13,0,0,0,0,,,0,0,
마라35bb98bb,0,0,0,0,0,,,0,0,23.000000000000000
마라35bb99aa,13,0,0,0,0,,,0,0,
마라35bb99ab,13,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마라35bb99ba,3,0,0,0,0,,39.9999999999999928945726423989981,0,0,
마라35bb99bb,2,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마라36aa94aa,0,0,0,0,0,,,0,0,
마라36aa94ab,0,0,0,0,0,,,0,0,
마라36aa94ba,1,0,0,0,0,,9.0000000000000000000000000000000,0,0,31.000000000000000
마라36aa94bb,5,0,0,0,0,,26.0000000000000000000000000000000,0,0,
마라36aa95aa,9,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마라36aa95ab,11,0,0,0,0,,25.0000000000000000000000000000000,0,0,
마라36aa95ba,10,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마라36aa95bb,2,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마라36aa96aa,12,0,0,0,0,,26.0000000000000000000000000000000,0,0,
마라36aa96ab,0,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마라36aa96ba,0,0,0,0,0,,,0,0,
마라36aa96bb,0,0,0,0,0,,,0,0,
마라36aa97aa,0,0,0,0,0,,,0,0,
마라36aa97ab,0,0,0,0,0,,,0,0,
마라36aa97ba,0,0,0,0,0,,,0,0,
마라36aa97bb,1,0,0,0,0,,,0,0,
마라36aa98aa,0,0,0,0,0,,,0,0,
마라36aa98ab,15,0,0,0,0,,,0,0,
마라36aa98ba,17,0,0,0,0,,,0,0,
마라36aa98bb,2,7,0,0,0,,,0,0,
마라36aa99aa,4,0,0,0,0,,,0,0,
마라36aa99ab,7,0,0,0,0,,,0,0,
마라36aa99ba,18,0,0,0,0,,49.0000000000000000000000000000000,0,0,
마라36aa99bb,2,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마라36ab94ba,0,0,0,0,0,,,0,0,
마라36ab94bb,0,0,0,0,0,,,0,0,
마라36ab95aa,0,0,0,0,0,,,0,0,
마라36ab95ab,0,0,0,0,0,,,0,0,
마라36ab95ba,0,0,0,0,0,,,0,0,
마라36ab95bb,1,0,0,0,0,,6.0000000000000000000000000000000,0,0,
마라36ab96aa,12,0,0,0,0,,11.0000000000000000000000000000000,0,0,
마라36ab96ab,11,0,0,0,0,,,0,0,
마라36ab96ba,3,0,0,0,0,,38.0000000000000000000000000000000,0,0,
마라36ab96bb,6,0,0,0,0,,16.0000000000000000000000000000000,0,0,
마라36ab97aa,2,0,0,0,0,,35.0000000000000000000000000000000,0,0,
마라36ab97ab,2,0,0,0,0,,27.0000000000000000000000000000000,0,0,
마라36ab97ba,0,0,0,0,0,,,0,0,
마라36ab97bb,0,0,0,0,0,,,0,0,
마라36ab98aa,0,0,0,0,0,,,0,0,
마라36ab98ab,14,0,0,0,0,,,0,0,
마라36ab98ba,20,0,0,0,0,,,0,0,
마라36ab98bb,6,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마라36ab99aa,11,0,0,0,0,,,0,0,
마라36ab99ab,5,0,0,0,0,,,4,0,
마라36ab99ba,0,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마라36ab99bb,0,0,0,0,0,,,0,0,
마라36ba94bb,0,0,0,0,0,,,0,0,
마라36ba95aa,0,0,0,0,0,,,0,0,
마라36ba95ab,0,0,0,0,0,,,0,0,
마라36ba95ba,0,0,0,0,0,,,0,0,
마라36ba95bb,0,0,0,0,0,,,0,0,
마라36ba96aa,0,0,0,0,0,,,0,0,
마라36ba96ab,0,0,0,0,0,,,0,0,
마라36ba96ba,0,0,0,0,0,,,10,0,
마라36ba96bb,1,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마라36ba97aa,3,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마라36ba97ab,0,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마라36ba97ba,0,0,0,0,0,,,0,0,
마라36ba97bb,1,0,0,0,0,,,0,0,19.000000000000000
마라36ba98aa,0,1,0,0,0,,,0,6,
마라36ba98ab,1,0,0,0,0,,,0,0,
마라36ba98ba,9,0,0,0,0,,,0,0,
마라36ba98bb,13,0,0,0,0,,,0,0,
마라36ba99aa,7,0,0,0,0,,,0,0,
마라36ba99ab,6,0,0,0,0,,,0,0,
마라36ba99ba,0,0,0,0,0,,,0,0,
마라36ba99bb,0,0,0,0,0,,,0,0,
마라36bb95ba,0,0,0,0,0,,,0,0,
마라36bb95bb,0,0,0,0,0,,,0,0,
마라36bb96aa,0,0,0,0,0,,,0,0,
마라36bb96ab,0,0,0,0,0,,,0,0,
마라36bb96ba,0,0,0,0,0,,,0,0,
마라36bb96bb,0,0,0,0,0,,,0,0,
마라36bb97aa,0,0,0,0,0,,,0,0,
마라36bb97ab,0,0,0,0,0,,,0,0,
마라36bb97ba,0,0,0,0,0,,,0,0,
마라36bb97bb,0,0,0,0,0,,,0,0,
마라36bb98aa,1,0,0,0,0,,,0,0,
마라36bb98ab,0,1,0,0,0,,,0,0,28.125722540000002
마라36bb98ba,2,0,0,0,0,,,0,0,
마라36bb98bb,1,0,0,0,0,,,0,0,
마라36bb99aa,0,0,0,0,0,,,0,0,
마라36bb99ab,0,0,0,0,0,,,0,0,
마라36bb99ba,0,0,0,0,0,,,0,0,
마라36bb99bb,0,0,0,0,0,,,0,0,
마라37aa96aa,0,0,0,0,0,,,0,0,
마라37aa96ab,0,0,0,0,0,,,0,0,
마라37aa96ba,0,0,0,0,0,,,0,0,
마라37aa96bb,0,0,0,0,0,,,0,0,
마라37aa97aa,0,0,0,0,0,,,0,0,
마라37aa97ab,0,0,0,0,0,,,0,0,
마라37aa97ba,0,0,0,0,0,,,0,0,
마라37aa97bb,0,0,0,0,0,,,0,0,
마라37aa98aa,0,0,0,0,0,,,0,0,
마라37aa98ab,0,0,0,0,0,,,0,0,
마라37aa98ba,0,0,0,0,0,,,0,0,
마라37aa98bb,0,0,0,0,0,,,0,0,
마라37aa99aa,0,0,0,0,0,,,0,0,
마라37aa99ab,0,0,0,0,0,,,0,0,
마라37aa99ba,0,0,0,0,0,,,0,0,
마라37ab96bb,0,0,0,0,0,,,0,0,
마라37ab97aa,0,0,0,0,0,,,0,0,
마라37ab97ab,0,0,0,0,0,,,0,0,
마라37ab97ba,0,0,0,0,0,,,0,0,
마라37ab97bb,0,0,0,0,0,,,0,0,
마라37ab98aa,0,0,0,0,0,,,0,0,
마라37ab98ab,0,0,0,0,0,,,0,0,
마라37ab98ba,0,0,0,0,0,,,0,0,
마라37ab98bb,0,0,0,0,0,,,0,0,
마라37ab99aa,0,0,0,0,0,,,0,0,
마라37ab99ab,0,0,0,0,0,,,0,0,
마라37ba97ab,0,0,0,0,0,,,0,0,
마라37ba97ba,0,0,0,0,0,,,0,0,
마라37ba97bb,0,0,0,0,0,,,0,0,
마라37ba98aa,0,0,0,0,0,,,0,0,
마라37ba98ab,0,0,0,0,0,,,0,0,
마라37ba98ba,0,0,0,0,0,,,0,0,
마라37ba98bb,0,0,0,0,0,,,0,0,
마라37ba99aa,0,0,0,0,0,,,0,0,
마라37bb98aa,0,0,0,0,0,,,0,0,
마라37bb98ab,0,0,0,0,0,,,0,0,
마마08ab01ba,0,0,0,0,0,,,0,0,
마마08ab01bb,0,0,0,0,0,,,0,0,
마마08ab02aa,0,0,0,0,0,,,0,0,
마마08ba01ab,0,0,0,0,0,,,0,0,
